pattern_type,objective_type,objective_id,prev_event_id,next_event_id,from_robot_id,to_robot_id,robot_id,from_objective_id,to_objective_id,event_i,event_j,event_k,returning_robot_id,intermediate_robot_id,reason_capability,objective_1,objective_2,mission_id,overlap_start,overlap_end
objective_switch,mission,,e633,e647,,,r5,m14,m12,,,,,,,,,,,
objective_switch,mission,,e647,e705,,,r5,m12,m17,,,,,,,,,,,
objective_switch,mission,,e68,e80,,,r5,m5,m11,,,,,,,,,,,
objective_switch,mission,,e747,e774,,,r5,m17,m20,,,,,,,,,,,
objective_switch,mission,,e80,e84,,,r5,m11,m4,,,,,,,,,,,
objective_switch,mission,,e84,e96,,,r5,m4,m12,,,,,,,,,,,
objective_switch,mission,,e96,e104,,,r5,m12,m14,,,,,,,,,,,
objective_switch,mission,,e165,e229,,,r6,m1,m2,,,,,,,,,,,
objective_switch,mission,,e229,e344,,,r6,m2,m3,,,,,,,,,,,
objective_switch,mission,,e344,e369,,,r6,m3,m7,,,,,,,,,,,
objective_switch,mission,,e369,e489,,,r6,m7,m6,,,,,,,,,,,
objective_switch,mission,,e489,e503,,,r6,m6,m8,,,,,,,,,,,
objective_switch,mission,,e503,e540,,,r6,m8,m10,,,,,,,,,,,
objective_switch,mission,,e540,e549,,,r6,m10,m11,,,,,,,,,,,
objective_switch,mission,,e549,e611,,,r6,m11,m13,,,,,,,,,,,
objective_switch,mission,,e615,e628,,,r6,m13,m15,,,,,,,,,,,
objective_switch,mission,,e668,e700,,,r6,m15,m17,,,,,,,,,,,
objective_switch,mission,,e700,e742,,,r6,m17,m18,,,,,,,,,,,
objective_switch,mission,,e742,e764,,,r6,m18,m20,,,,,,,,,,,
objective_switch,mission,,e116,e124,,,r7,m3,m7,,,,,,,,,,,
objective_switch,mission,,e124,e132,,,r7,m7,m15,,,,,,,,,,,
objective_switch,mission,,e132,e136,,,r7,m15,m16,,,,,,,,,,,
objective_switch,mission,,e136,e144,,,r7,m16,m18,,,,,,,,,,,
objective_switch,mission,,e144,e177,,,r7,m18,m6,,,,,,,,,,,
objective_switch,mission,,e177,e209,,,r7,m6,m9,,,,,,,,,,,
objective_switch,mission,,e20,e24,,,r7,m5,m1,,,,,,,,,,,
objective_switch,mission,,e209,e241,,,r7,m9,m10,,,,,,,,,,,
objective_switch,mission,,e24,e48,,,r7,m1,m2,,,,,,,,,,,
objective_switch,mission,,e241,e276,,,r7,m10,m1,,,,,,,,,,,
objective_switch,mission,,e276,e298,,,r7,m1,m12,,,,,,,,,,,
objective_switch,mission,,e298,e319,,,r7,m12,m13,,,,,,,,,,,
objective_switch,mission,,e319,e353,,,r7,m13,m15,,,,,,,,,,,
objective_switch,mission,,e353,e377,,,r7,m15,m16,,,,,,,,,,,
objective_switch,mission,,e377,e403,,,r7,m16,m17,,,,,,,,,,,
objective_switch,mission,,e403,e429,,,r7,m17,m18,,,,,,,,,,,
objective_switch,mission,,e429,e441,,,r7,m18,m19,,,,,,,,,,,
objective_switch,mission,,e441,e580,,,r7,m19,m3,,,,,,,,,,,
objective_switch,mission,,e48,e88,,,r7,m2,m4,,,,,,,,,,,
objective_switch,mission,,e580,e642,,,r7,m3,m6,,,,,,,,,,,
objective_switch,mission,,e642,e738,,,r7,m6,m8,,,,,,,,,,,
objective_switch,mission,,e738,e783,,,r7,m8,m10,,,,,,,,,,,
objective_switch,mission,,e783,e810,,,r7,m10,m13,,,,,,,,,,,
objective_switch,mission,,e810,e818,,,r7,m13,m16,,,,,,,,,,,
objective_switch,mission,,e818,e822,,,r7,m16,m15,,,,,,,,,,,
objective_switch,mission,,e88,e116,,,r7,m4,m3,,,,,,,,,,,
objective_switch,mission,,e192,e281,,,r8,m1,m2,,,,,,,,,,,
objective_switch,mission,,e281,e307,,,r8,m2,m5,,,,,,,,,,,
objective_switch,mission,,e307,e349,,,r8,m5,m3,,,,,,,,,,,
objective_switch,mission,,e412,e464,,,r8,m3,m6,,,,,,,,,,,
objective_switch,mission,,e464,e478,,,r8,m6,m9,,,,,,,,,,,
objective_switch,mission,,e478,e494,,,r8,m9,m7,,,,,,,,,,,
objective_switch,mission,,e494,e513,,,r8,m7,m9,,,,,,,,,,,
objective_switch,mission,,e513,e518,,,r8,m9,m8,,,,,,,,,,,
objective_switch,mission,,e536,e554,,,r8,m8,m10,,,,,,,,,,,
objective_switch,mission,,e554,e585,,,r8,m10,m11,,,,,,,,,,,
objective_switch,mission,,e585,e655,,,r8,m11,m16,,,,,,,,,,,
objective_switch,mission,,e710,e734,,,r8,m16,m18,,,,,,,,,,,
objective_switch,mission,,e734,e769,,,r8,m18,m17,,,,,,,,,,,
objective_switch,mission,,e769,e793,,,r8,m17,m19,,,,,,,,,,,
objective_switch,segment,,e108,e128,,,r1,m3_s1,m7_s3,,,,,,,,,,,
objective_switch,segment,,e128,e169,,,r1,m7_s3,m6_s1,,,,,,,,,,,
objective_switch,segment,,e169,e201,,,r1,m6_s1,m9_s1,,,,,,,,,,,
objective_switch,segment,,e201,e221,,,r1,m9_s1,m8_s3,,,,,,,,,,,
objective_switch,segment,,e221,e263,,,r1,m8_s3,m11_s3,,,,,,,,,,,
objective_switch,segment,,e263,e290,,,r1,m11_s3,m12_s1,,,,,,,,,,,
objective_switch,segment,,e290,e311,,,r1,m12_s1,m13_s1,,,,,,,,,,,
objective_switch,segment,,e311,e335,,,r1,m13_s1,m14_s3,,,,,,,,,,,
objective_switch,segment,,e335,e373,,,r1,m14_s3,m16_s1,,,,,,,,,,,
objective_switch,segment,,e373,e399,,,r1,m16_s1,m17_s1,,,,,,,,,,,
objective_switch,segment,,e399,e425,,,r1,m17_s1,m18_s2,,,,,,,,,,,
objective_switch,segment,,e425,e455,,,r1,m18_s2,m20_s2,,,,,,,,,,,
objective_switch,segment,,e568,e620,,,r1,m12_s1,m14_s1,,,,,,,,,,,
objective_switch,segment,,e620,e638,,,r1,m14_s1,m15_s2,,,,,,,,,,,
objective_switch,segment,,e638,e664,,,r1,m15_s2,m13_s1,,,,,,,,,,,
objective_switch,segment,,e664,e687,,,r1,m13_s1,m16_s3,,,,,,,,,,,
objective_switch,segment,,e687,e692,,,r1,m16_s3,m15_s1,,,,,,,,,,,
objective_switch,segment,,e692,e720,,,r1,m15_s1,m15_s3,,,,,,,,,,,
objective_switch,segment,,e720,e788,,,r1,m15_s3,m18_s2,,,,,,,,,,,
objective_switch,segment,,e76,e108,,,r1,m5_s3,m3_s1,,,,,,,,,,,
objective_switch,segment,,e157,e225,,,r2,m1_s1,m5_s1,,,,,,,,,,,
objective_switch,segment,,e225,e272,,,r2,m5_s1,m5_s3,,,,,,,,,,,
objective_switch,segment,,e272,e302,,,r2,m5_s3,m4_s2,,,,,,,,,,,
objective_switch,segment,,e302,e323,,,r2,m4_s2,m3_s3,,,,,,,,,,,
objective_switch,segment,,e323,e385,,,r2,m3_s3,m7_s3,,,,,,,,,,,
objective_switch,segment,,e385,e473,,,r2,m7_s3,m9_s1,,,,,,,,,,,
objective_switch,segment,,e473,e531,,,r2,m9_s1,m9_s3,,,,,,,,,,,
objective_switch,segment,,e531,e563,,,r2,m9_s3,m11_s1,,,,,,,,,,,
objective_switch,segment,,e563,e607,,,r2,m11_s1,m12_s2,,,,,,,,,,,
objective_switch,segment,,e607,e624,,,r2,m12_s2,m14_s2,,,,,,,,,,,
objective_switch,segment,,e624,e682,,,r2,m14_s2,m16_s2,,,,,,,,,,,
objective_switch,segment,,e682,e696,,,r2,m16_s2,m17_s1,,,,,,,,,,,
objective_switch,segment,,e696,e729,,,r2,m17_s1,m19_s1,,,,,,,,,,,
objective_switch,segment,,e729,e760,,,r2,m19_s1,m19_s3,,,,,,,,,,,
objective_switch,segment,,e205,e213,,,r3,m9_s2,m8_s1,,,,,,,,,,,
objective_switch,segment,,e213,e237,,,r3,m8_s1,m10_s2,,,,,,,,,,,
objective_switch,segment,,e237,e259,,,r3,m10_s2,m11_s2,,,,,,,,,,,
objective_switch,segment,,e259,e315,,,r3,m11_s2,m13_s2,,,,,,,,,,,
objective_switch,segment,,e28,e52,,,r3,m1_s2,m2_s3,,,,,,,,,,,
objective_switch,segment,,e315,e327,,,r3,m13_s2,m14_s1,,,,,,,,,,,
objective_switch,segment,,e327,e357,,,r3,m14_s1,m15_s2,,,,,,,,,,,
objective_switch,segment,,e381,e407,,,r3,m16_s3,m17_s3,,,,,,,,,,,
objective_switch,segment,,e407,e437,,,r3,m17_s3,m19_s2,,,,,,,,,,,
objective_switch,segment,,e437,e459,,,r3,m19_s2,m20_s3,,,,,,,,,,,
objective_switch,segment,,e72,e92,,,r3,m5_s2,m4_s3,,,,,,,,,,,
objective_switch,segment,,e182,e197,,,r4,m2_s1,m2_s3,,,,,,,,,,,
objective_switch,segment,,e197,e246,,,r4,m2_s3,m5_s1,,,,,,,,,,,
objective_switch,segment,,e246,e251,,,r4,m5_s1,m5_s2,,,,,,,,,,,
objective_switch,segment,,e251,e268,,,r4,m5_s2,m4_s1,,,,,,,,,,,
objective_switch,segment,,e268,e286,,,r4,m4_s1,m4_s3,,,,,,,,,,,
objective_switch,segment,,e286,e340,,,r4,m4_s3,m7_s2,,,,,,,,,,,
objective_switch,segment,,e340,e390,,,r4,m7_s2,m4_s2,,,,,,,,,,,
objective_switch,segment,,e390,e395,,,r4,m4_s2,m3_s1,,,,,,,,,,,
objective_switch,segment,,e395,e417,,,r4,m3_s1,m6_s1,,,,,,,,,,,
objective_switch,segment,,e417,e469,,,r4,m6_s1,m7_s1,,,,,,,,,,,
objective_switch,segment,,e469,e499,,,r4,m7_s1,m6_s2,,,,,,,,,,,
objective_switch,segment,,e499,e508,,,r4,m6_s2,m8_s1,,,,,,,,,,,
objective_switch,segment,,e508,e527,,,r4,m8_s1,m10_s1,,,,,,,,,,,
objective_switch,segment,,e527,e545,,,r4,m10_s1,m9_s3,,,,,,,,,,,
objective_switch,segment,,e545,e559,,,r4,m9_s3,m10_s2,,,,,,,,,,,
objective_switch,segment,,e559,e590,,,r4,m10_s2,m12_s3,,,,,,,,,,,
objective_switch,segment,,e590,e598,,,r4,m12_s3,m11_s1,,,,,,,,,,,
objective_switch,segment,,e598,e673,,,r4,m11_s1,m13_s3,,,,,,,,,,,
objective_switch,segment,,e673,e678,,,r4,m13_s3,m14_s2,,,,,,,,,,,
objective_switch,segment,,e678,e715,,,r4,m14_s2,m18_s1,,,,,,,,,,,
objective_switch,segment,,e715,e725,,,r4,m18_s1,m19_s2,,,,,,,,,,,
objective_switch,segment,,e725,e752,,,r4,m19_s2,m20_s3,,,,,,,,,,,
objective_switch,segment,,e752,e779,,,r4,m20_s3,m19_s1,,,,,,,,,,,
objective_switch,segment,,e173,e217,,,r5,m6_s2,m8_s2,,,,,,,,,,,
objective_switch,segment,,e217,e233,,,r5,m8_s2,m10_s1,,,,,,,,,,,
objective_switch,segment,,e233,e255,,,r5,m10_s1,m11_s1,,,,,,,,,,,
objective_switch,segment,,e255,e294,,,r5,m11_s1,m12_s2,,,,,,,,,,,
objective_switch,segment,,e294,e331,,,r5,m12_s2,m14_s2,,,,,,,,,,,
objective_switch,segment,,e331,e361,,,r5,m14_s2,m15_s3,,,,,,,,,,,
objective_switch,segment,,e361,e421,,,r5,m15_s3,m18_s1,,,,,,,,,,,
objective_switch,segment,,e421,e433,,,r5,m18_s1,m19_s1,,,,,,,,,,,
objective_switch,segment,,e433,e448,,,r5,m19_s1,m20_s1,,,,,,,,,,,
objective_switch,segment,,e448,e573,,,r5,m20_s1,m11_s2,,,,,,,,,,,
objective_switch,segment,,e573,e603,,,r5,m11_s2,m13_s2,,,,,,,,,,,
objective_switch,segment,,e603,e633,,,r5,m13_s2,m14_s3,,,,,,,,,,,
objective_switch,segment,,e633,e647,,,r5,m14_s3,m12_s2,,,,,,,,,,,
objective_switch,segment,,e647,e705,,,r5,m12_s2,m17_s2,,,,,,,,,,,
objective_switch,segment,,e705,e747,,,r5,m17_s2,m17_s1,,,,,,,,,,,
objective_switch,segment,,e747,e774,,,r5,m17_s1,m20_s1,,,,,,,,,,,
objective_switch,segment,,e774,e798,,,r5,m20_s1,m20_s2,,,,,,,,,,,
objective_switch,segment,,e165,e229,,,r6,m1_s3,m2_s2,,,,,,,,,,,
objective_switch,segment,,e229,e344,,,r6,m2_s2,m3_s1,,,,,,,,,,,
objective_switch,segment,,e344,e369,,,r6,m3_s1,m7_s1,,,,,,,,,,,
objective_switch,segment,,e369,e489,,,r6,m7_s1,m6_s2,,,,,,,,,,,
objective_switch,segment,,e489,e503,,,r6,m6_s2,m8_s2,,,,,,,,,,,
objective_switch,segment,,e503,e540,,,r6,m8_s2,m10_s2,,,,,,,,,,,
objective_switch,segment,,e540,e549,,,r6,m10_s2,m11_s3,,,,,,,,,,,
objective_switch,segment,,e549,e611,,,r6,m11_s3,m13_s1,,,,,,,,,,,
objective_switch,segment,,e611,e615,,,r6,m13_s1,m13_s3,,,,,,,,,,,
objective_switch,segment,,e615,e628,,,r6,m13_s3,m15_s1,,,,,,,,,,,
objective_switch,segment,,e628,e668,,,r6,m15_s1,m15_s3,,,,,,,,,,,
objective_switch,segment,,e668,e700,,,r6,m15_s3,m17_s3,,,,,,,,,,,
objective_switch,segment,,e700,e742,,,r6,m17_s3,m18_s2,,,,,,,,,,,
objective_switch,segment,,e742,e764,,,r6,m18_s2,m20_s2,,,,,,,,,,,
objective_switch,segment,,e116,e124,,,r7,m3_s3,m7_s2,,,,,,,,,,,
objective_switch,segment,,e177,e209,,,r7,m6_s3,m9_s3,,,,,,,,,,,
objective_switch,segment,,e209,e241,,,r7,m9_s3,m10_s3,,,,,,,,,,,
objective_switch,segment,,e24,e48,,,r7,m1_s1,m2_s2,,,,,,,,,,,
objective_switch,segment,,e298,e319,,,r7,m12_s3,m13_s3,,,,,,,,,,,
objective_switch,segment,,e319,e353,,,r7,m13_s3,m15_s1,,,,,,,,,,,
objective_switch,segment,,e353,e377,,,r7,m15_s1,m16_s2,,,,,,,,,,,
objective_switch,segment,,e377,e403,,,r7,m16_s2,m17_s2,,,,,,,,,,,
objective_switch,segment,,e403,e429,,,r7,m17_s2,m18_s3,,,,,,,,,,,
objective_switch,segment,,e429,e441,,,r7,m18_s3,m19_s3,,,,,,,,,,,
objective_switch,segment,,e48,e88,,,r7,m2_s2,m4_s2,,,,,,,,,,,
objective_switch,segment,,e88,e116,,,r7,m4_s2,m3_s3,,,,,,,,,,,
objective_switch,segment,,e149,e187,,,r8,m1_s2,m1_s1,,,,,,,,,,,
objective_switch,segment,,e187,e192,,,r8,m1_s1,m1_s3,,,,,,,,,,,
objective_switch,segment,,e192,e281,,,r8,m1_s3,m2_s2,,,,,,,,,,,
objective_switch,segment,,e281,e307,,,r8,m2_s2,m5_s3,,,,,,,,,,,
objective_switch,segment,,e307,e349,,,r8,m5_s3,m3_s2,,,,,,,,,,,
objective_switch,segment,,e349,e412,,,r8,m3_s2,m3_s3,,,,,,,,,,,
objective_switch,segment,,e412,e464,,,r8,m3_s3,m6_s3,,,,,,,,,,,
objective_switch,segment,,e464,e478,,,r8,m6_s3,m9_s2,,,,,,,,,,,
objective_switch,segment,,e478,e494,,,r8,m9_s2,m7_s3,,,,,,,,,,,
objective_switch,segment,,e494,e513,,,r8,m7_s3,m9_s1,,,,,,,,,,,
objective_switch,segment,,e513,e518,,,r8,m9_s1,m8_s2,,,,,,,,,,,
objective_switch,segment,,e518,e536,,,r8,m8_s2,m8_s3,,,,,,,,,,,
objective_switch,segment,,e536,e554,,,r8,m8_s3,m10_s3,,,,,,,,,,,
objective_switch,segment,,e554,e585,,,r8,m10_s3,m11_s3,,,,,,,,,,,
objective_switch,segment,,e585,e655,,,r8,m11_s3,m16_s1,,,,,,,,,,,
objective_switch,segment,,e655,e710,,,r8,m16_s1,m16_s2,,,,,,,,,,,
objective_switch,segment,,e710,e734,,,r8,m16_s2,m18_s3,,,,,,,,,,,
objective_switch,segment,,e734,e769,,,r8,m18_s3,m17_s3,,,,,,,,,,,
objective_switch,segment,,e769,e793,,,r8,m17_s3,m19_s3,,,,,,,,,,,
parallel_collaboration,mission,,,,,,,,,,,,,,,m1,m10,,2026-01-01T08:06:03.00,2026-01-01T08:18:47.34
parallel_collaboration,mission,,,,,,,,,,,,,,,m1,m11,,2026-01-01T08:06:29.62,2026-01-01T08:18:47.34
parallel_collaboration,mission,,,,,,,,,,,,,,,m1,m12,,2026-01-01T08:08:39.91,2026-01-01T08:18:47.34
parallel_collaboration,mission,,,,,,,,,,,,,,,m1,m13,,2026-01-01T08:08:59.00,2026-01-01T08:18:47.34
parallel_collaboration,mission,,,,,,,,,,,,,,,m1,m14,,2026-01-01T08:09:29.28,2026-01-01T08:18:47.34
parallel_collaboration,mission,,,,,,,,,,,,,,,m1,m15,,2026-01-01T08:10:40.93,2026-01-01T08:18:47.34
parallel_collaboration,mission,,,,,,,,,,,,,,,m1,m16,,2026-01-01T08:11:02.66,2026-01-01T08:18:47.34
parallel_collaboration,mission,,,,,,,,,,,,,,,m1,m17,,2026-01-01T08:12:03.75,2026-01-01T08:18:47.34
parallel_collaboration,mission,,,,,,,,,,,,,,,m1,m18,,2026-01-01T08:12:33.34,2026-01-01T08:18:47.34
parallel_collaboration,mission,,,,,,,,,,,,,,,m1,m19,,2026-01-01T08:12:38.91,2026-01-01T08:18:47.34
parallel_collaboration,mission,,,,,,,,,,,,,,,m1,m2,,2026-01-01T08:00:58.87,2026-01-01T08:18:47.34
parallel_collaboration,mission,,,,,,,,,,,,,,,m1,m20,,2026-01-01T08:12:47.04,2026-01-01T08:18:47.34
parallel_collaboration,mission,,,,,,,,,,,,,,,m1,m3,,2026-01-01T08:02:06.85,2026-01-01T08:18:47.34
parallel_collaboration,mission,,,,,,,,,,,,,,,m1,m4,,2026-01-01T08:01:31.92,2026-01-01T08:18:47.34
parallel_collaboration,mission,,,,,,,,,,,,,,,m1,m5,,2026-01-01T08:01:19.67,2026-01-01T08:18:47.34
parallel_collaboration,mission,,,,,,,,,,,,,,,m1,m6,,2026-01-01T08:03:37.02,2026-01-01T08:18:47.34
parallel_collaboration,mission,,,,,,,,,,,,,,,m1,m7,,2026-01-01T08:02:06.60,2026-01-01T08:18:47.34
parallel_collaboration,mission,,,,,,,,,,,,,,,m1,m8,,2026-01-01T08:05:14.84,2026-01-01T08:18:47.34
parallel_collaboration,mission,,,,,,,,,,,,,,,m1,m9,,2026-01-01T08:05:13.55,2026-01-01T08:18:47.34
parallel_collaboration,mission,,,,,,,,,,,,,,,m10,m11,,2026-01-01T08:06:29.62,2026-01-01T08:37:22.61
parallel_collaboration,mission,,,,,,,,,,,,,,,m10,m12,,2026-01-01T08:08:39.91,2026-01-01T08:37:32.81
parallel_collaboration,mission,,,,,,,,,,,,,,,m10,m13,,2026-01-01T08:08:59.00,2026-01-01T08:37:32.81
parallel_collaboration,mission,,,,,,,,,,,,,,,m10,m14,,2026-01-01T08:09:29.28,2026-01-01T08:37:32.81
parallel_collaboration,mission,,,,,,,,,,,,,,,m10,m15,,2026-01-01T08:10:40.93,2026-01-01T08:37:32.81
parallel_collaboration,mission,,,,,,,,,,,,,,,m10,m16,,2026-01-01T08:11:02.66,2026-01-01T08:37:32.81
parallel_collaboration,mission,,,,,,,,,,,,,,,m10,m17,,2026-01-01T08:12:03.75,2026-01-01T08:37:32.81
parallel_collaboration,mission,,,,,,,,,,,,,,,m10,m18,,2026-01-01T08:12:33.34,2026-01-01T08:37:32.81
parallel_collaboration,mission,,,,,,,,,,,,,,,m10,m19,,2026-01-01T08:12:38.91,2026-01-01T08:37:32.81
parallel_collaboration,mission,,,,,,,,,,,,,,,m10,m2,,2026-01-01T08:06:03.00,2026-01-01T08:23:49.04
parallel_collaboration,mission,,,,,,,,,,,,,,,m10,m20,,2026-01-01T08:12:47.04,2026-01-01T08:37:32.81
parallel_collaboration,mission,,,,,,,,,,,,,,,m10,m3,,2026-01-01T08:06:03.00,2026-01-01T08:33:20.22
parallel_collaboration,mission,,,,,,,,,,,,,,,m10,m4,,2026-01-01T08:06:03.00,2026-01-01T08:31:53.53
parallel_collaboration,mission,,,,,,,,,,,,,,,m10,m5,,2026-01-01T08:06:03.00,2026-01-01T08:32:06.10
parallel_collaboration,mission,,,,,,,,,,,,,,,m10,m6,,2026-01-01T08:06:03.00,2026-01-01T08:34:16.85
parallel_collaboration,mission,,,,,,,,,,,,,,,m10,m7,,2026-01-01T08:06:03.00,2026-01-01T08:34:32.39
parallel_collaboration,mission,,,,,,,,,,,,,,,m10,m8,,2026-01-01T08:06:03.00,2026-01-01T08:35:51.95
parallel_collaboration,mission,,,,,,,,,,,,,,,m10,m9,,2026-01-01T08:06:03.00,2026-01-01T08:36:22.50
parallel_collaboration,mission,,,,,,,,,,,,,,,m11,m12,,2026-01-01T08:08:39.91,2026-01-01T08:37:22.61
parallel_collaboration,mission,,,,,,,,,,,,,,,m11,m13,,2026-01-01T08:08:59.00,2026-01-01T08:37:22.61
parallel_collaboration,mission,,,,,,,,,,,,,,,m11,m14,,2026-01-01T08:09:29.28,2026-01-01T08:37:22.61
parallel_collaboration,mission,,,,,,,,,,,,,,,m11,m15,,2026-01-01T08:10:40.93,2026-01-01T08:37:22.61
parallel_collaboration,mission,,,,,,,,,,,,,,,m11,m16,,2026-01-01T08:11:02.66,2026-01-01T08:37:22.61
parallel_collaboration,mission,,,,,,,,,,,,,,,m11,m17,,2026-01-01T08:12:03.75,2026-01-01T08:37:22.61
parallel_collaboration,mission,,,,,,,,,,,,,,,m11,m18,,2026-01-01T08:12:33.34,2026-01-01T08:37:22.61
parallel_collaboration,mission,,,,,,,,,,,,,,,m11,m19,,2026-01-01T08:12:38.91,2026-01-01T08:37:22.61
parallel_collaboration,mission,,,,,,,,,,,,,,,m11,m2,,2026-01-01T08:06:29.62,2026-01-01T08:23:49.04
parallel_collaboration,mission,,,,,,,,,,,,,,,m11,m20,,2026-01-01T08:12:47.04,2026-01-01T08:37:22.61
parallel_collaboration,mission,,,,,,,,,,,,,,,m11,m3,,2026-01-01T08:06:29.62,2026-01-01T08:33:20.22
parallel_collaboration,mission,,,,,,,,,,,,,,,m11,m4,,2026-01-01T08:06:29.62,2026-01-01T08:31:53.53
parallel_collaboration,mission,,,,,,,,,,,,,,,m11,m5,,2026-01-01T08:06:29.62,2026-01-01T08:32:06.10
parallel_collaboration,mission,,,,,,,,,,,,,,,m11,m6,,2026-01-01T08:06:29.62,2026-01-01T08:34:16.85
parallel_collaboration,mission,,,,,,,,,,,,,,,m11,m7,,2026-01-01T08:06:29.62,2026-01-01T08:34:32.39
parallel_collaboration,mission,,,,,,,,,,,,,,,m11,m8,,2026-01-01T08:06:29.62,2026-01-01T08:35:51.95
parallel_collaboration,mission,,,,,,,,,,,,,,,m11,m9,,2026-01-01T08:06:29.62,2026-01-01T08:36:22.50
parallel_collaboration,mission,,,,,,,,,,,,,,,m12,m13,,2026-01-01T08:08:59.00,2026-01-01T08:39:03.47
parallel_collaboration,mission,,,,,,,,,,,,,,,m12,m14,,2026-01-01T08:09:29.28,2026-01-01T08:39:03.47
parallel_collaboration,mission,,,,,,,,,,,,,,,m12,m15,,2026-01-01T08:10:40.93,2026-01-01T08:39:03.47
parallel_collaboration,mission,,,,,,,,,,,,,,,m12,m16,,2026-01-01T08:11:02.66,2026-01-01T08:39:03.47
parallel_collaboration,mission,,,,,,,,,,,,,,,m12,m17,,2026-01-01T08:12:03.75,2026-01-01T08:39:03.47
parallel_collaboration,mission,,,,,,,,,,,,,,,m12,m18,,2026-01-01T08:12:33.34,2026-01-01T08:39:03.47
parallel_collaboration,mission,,,,,,,,,,,,,,,m12,m19,,2026-01-01T08:12:38.91,2026-01-01T08:39:03.47
parallel_collaboration,mission,,,,,,,,,,,,,,,m12,m2,,2026-01-01T08:08:39.91,2026-01-01T08:23:49.04
parallel_collaboration,mission,,,,,,,,,,,,,,,m12,m20,,2026-01-01T08:12:47.04,2026-01-01T08:39:03.47
parallel_collaboration,mission,,,,,,,,,,,,,,,m12,m3,,2026-01-01T08:08:39.91,2026-01-01T08:33:20.22
parallel_collaboration,mission,,,,,,,,,,,,,,,m12,m4,,2026-01-01T08:08:39.91,2026-01-01T08:31:53.53
parallel_collaboration,mission,,,,,,,,,,,,,,,m12,m5,,2026-01-01T08:08:39.91,2026-01-01T08:32:06.10
parallel_collaboration,mission,,,,,,,,,,,,,,,m12,m6,,2026-01-01T08:08:39.91,2026-01-01T08:34:16.85
parallel_collaboration,mission,,,,,,,,,,,,,,,m12,m7,,2026-01-01T08:08:39.91,2026-01-01T08:34:32.39
parallel_collaboration,mission,,,,,,,,,,,,,,,m12,m8,,2026-01-01T08:08:39.91,2026-01-01T08:35:51.95
parallel_collaboration,mission,,,,,,,,,,,,,,,m12,m9,,2026-01-01T08:08:39.91,2026-01-01T08:36:22.50
parallel_collaboration,mission,,,,,,,,,,,,,,,m13,m14,,2026-01-01T08:09:29.28,2026-01-01T08:39:05.16
parallel_collaboration,mission,,,,,,,,,,,,,,,m13,m15,,2026-01-01T08:10:40.93,2026-01-01T08:39:05.16
parallel_collaboration,mission,,,,,,,,,,,,,,,m13,m16,,2026-01-01T08:11:02.66,2026-01-01T08:39:05.16
parallel_collaboration,mission,,,,,,,,,,,,,,,m13,m17,,2026-01-01T08:12:03.75,2026-01-01T08:39:05.16
parallel_collaboration,mission,,,,,,,,,,,,,,,m13,m18,,2026-01-01T08:12:33.34,2026-01-01T08:39:05.16
parallel_collaboration,mission,,,,,,,,,,,,,,,m13,m19,,2026-01-01T08:12:38.91,2026-01-01T08:39:05.16
parallel_collaboration,mission,,,,,,,,,,,,,,,m13,m2,,2026-01-01T08:08:59.00,2026-01-01T08:23:49.04
parallel_collaboration,mission,,,,,,,,,,,,,,,m13,m20,,2026-01-01T08:12:47.04,2026-01-01T08:39:05.16
parallel_collaboration,mission,,,,,,,,,,,,,,,m13,m3,,2026-01-01T08:08:59.00,2026-01-01T08:33:20.22
parallel_collaboration,mission,,,,,,,,,,,,,,,m13,m4,,2026-01-01T08:08:59.00,2026-01-01T08:31:53.53
parallel_collaboration,mission,,,,,,,,,,,,,,,m13,m5,,2026-01-01T08:08:59.00,2026-01-01T08:32:06.10
parallel_collaboration,mission,,,,,,,,,,,,,,,m13,m6,,2026-01-01T08:08:59.00,2026-01-01T08:34:16.85
parallel_collaboration,mission,,,,,,,,,,,,,,,m13,m7,,2026-01-01T08:08:59.00,2026-01-01T08:34:32.39
parallel_collaboration,mission,,,,,,,,,,,,,,,m13,m8,,2026-01-01T08:08:59.00,2026-01-01T08:35:51.95
parallel_collaboration,mission,,,,,,,,,,,,,,,m13,m9,,2026-01-01T08:08:59.00,2026-01-01T08:36:22.50
parallel_collaboration,mission,,,,,,,,,,,,,,,m14,m15,,2026-01-01T08:10:40.93,2026-01-01T08:39:52.57
parallel_collaboration,mission,,,,,,,,,,,,,,,m14,m16,,2026-01-01T08:11:02.66,2026-01-01T08:39:52.57
parallel_collaboration,mission,,,,,,,,,,,,,,,m14,m17,,2026-01-01T08:12:03.75,2026-01-01T08:39:52.57
parallel_collaboration,mission,,,,,,,,,,,,,,,m14,m18,,2026-01-01T08:12:33.34,2026-01-01T08:39:52.57
parallel_collaboration,mission,,,,,,,,,,,,,,,m14,m19,,2026-01-01T08:12:38.91,2026-01-01T08:39:52.57
parallel_collaboration,mission,,,,,,,,,,,,,,,m14,m2,,2026-01-01T08:09:29.28,2026-01-01T08:23:49.04
parallel_collaboration,mission,,,,,,,,,,,,,,,m14,m20,,2026-01-01T08:12:47.04,2026-01-01T08:39:52.57
parallel_collaboration,mission,,,,,,,,,,,,,,,m14,m3,,2026-01-01T08:09:29.28,2026-01-01T08:33:20.22
