event_id,event_type,activity,start_time,end_time,robot_id,mission_id,segment_id,task_id
e116,Task,inspect,26:01:01T08:07:04.01,26:01:01T08:07:12.28,r1,m8,m8_s2,t67
e133,Control,position,26:01:01T08:07:04.64,26:01:01T08:07:06.71,r5,,,
e134,Task,inspect,26:01:01T08:07:06.71,26:01:01T08:07:15.09,r5,m9,m9_s3,t79
e127,Control,enter_room,26:01:01T08:07:06.97,26:01:01T08:07:09.11,r7,,,
e128,Control,localize,26:01:01T08:07:09.11,26:01:01T08:07:10.90,r7,,,
e367,Control,position,26:01:01T08:07:09.16,26:01:01T08:07:11.44,r8,,,
e129,Control,clean_path,26:01:01T08:07:10.90,26:01:01T08:07:17.68,r7,,,
e370,Control,position,26:01:01T08:07:10.96,26:01:01T08:07:12.89,r4,,,
e368,Task,empty_bin,26:01:01T08:07:11.44,26:01:01T08:07:19.73,r8,m8,m8_s1,t66
e122,Control,navigate,26:01:01T08:07:12.28,26:01:01T08:07:28.28,r1,,,
e371,Task,empty_bin,26:01:01T08:07:12.89,26:01:01T08:07:23.41,r4,m8,m8_s3,t72
e147,Control,navigate,26:01:01T08:07:15.09,26:01:01T08:07:44.15,r5,,,
e130,Task,vacuum,26:01:01T08:07:17.68,26:01:01T08:07:46.58,r7,m9,m9_s2,t77
e372,Control,navigate,26:01:01T08:07:19.73,26:01:01T08:07:37.12,r8,,,
e123,Control,enter_room,26:01:01T08:07:28.28,26:01:01T08:07:29.94,r1,,,
e124,Control,position,26:01:01T08:07:29.94,26:01:01T08:07:31.69,r1,,,
e125,Task,inspect,26:01:01T08:07:31.69,26:01:01T08:07:39.99,r1,m9,m9_s1,t73
e139,Control,enter_room,26:01:01T08:07:36.04,26:01:01T08:07:38.05,r3,,,
e373,Control,enter_room,26:01:01T08:07:37.12,26:01:01T08:07:38.88,r8,,,
e140,Control,localize,26:01:01T08:07:38.05,26:01:01T08:07:40.40,r3,,,
e374,Control,position,26:01:01T08:07:38.88,26:01:01T08:07:41.04,r8,,,
e143,Control,navigate,26:01:01T08:07:39.99,26:01:01T08:08:17.00,r1,,,
e141,Control,clean_path,26:01:01T08:07:40.40,26:01:01T08:07:47.46,r3,,,
e375,Task,disinfect,26:01:01T08:07:41.04,26:01:01T08:07:57.00,r8,m1,m1_s1,t4
e362,Control,enter_room,26:01:01T08:07:41.73,26:01:01T08:07:43.49,r2,,,
e363,Control,position,26:01:01T08:07:43.49,26:01:01T08:07:45.11,r2,,,
e148,Control,enter_room,26:01:01T08:07:44.15,26:01:01T08:07:45.99,r5,,,
e364,Control,clean_path,26:01:01T08:07:45.11,26:01:01T08:07:52.29,r2,,,
e149,Control,localize,26:01:01T08:07:45.99,26:01:01T08:07:47.85,r5,,,
e156,Control,navigate,26:01:01T08:07:46.58,26:01:01T08:08:03.98,r7,,,
e142,Task,vacuum,26:01:01T08:07:47.46,26:01:01T08:08:14.62,r3,m10,m10_s1,t83
e150,Control,clean_path,26:01:01T08:07:47.85,26:01:01T08:07:56.65,r5,,,
e365,Task,mop,26:01:01T08:07:52.29,26:01:01T08:08:14.07,r2,m1,m1_s3,t9
e151,Task,vacuum,26:01:01T08:07:56.65,26:01:01T08:08:17.38,r5,m10,m10_s3,t89
e391,Control,navigate,26:01:01T08:07:57.00,26:01:01T08:08:41.58,r8,,,
e157,Control,enter_room,26:01:01T08:08:03.98,26:01:01T08:08:05.64,r7,,,
e158,Control,localize,26:01:01T08:08:05.64,26:01:01T08:08:07.41,r7,,,
e159,Control,clean_path,26:01:01T08:08:07.41,26:01:01T08:08:14.66,r7,,,
e394,Control,navigate,26:01:01T08:08:14.07,26:01:01T08:08:34.01,r4,,,
e165,Control,navigate,26:01:01T08:08:14.62,26:01:01T08:08:44.72,r3,,,
e160,Task,vacuum,26:01:01T08:08:14.66,26:01:01T08:08:43.99,r7,m11,m11_s2,t95
e144,Control,enter_room,26:01:01T08:08:17.00,26:01:01T08:08:18.79,r1,,,
e161,Control,navigate,26:01:01T08:08:17.38,26:01:01T08:08:30.40,r5,,,
e145,Control,position,26:01:01T08:08:18.79,26:01:01T08:08:20.71,r1,,,
e146,Task,inspect,26:01:01T08:08:20.71,26:01:01T08:08:29.25,r1,m10,m10_s2,t85
e152,Control,navigate,26:01:01T08:08:29.25,26:01:01T08:08:41.19,r1,,,
e162,Control,enter_room,26:01:01T08:08:30.40,26:01:01T08:08:32.71,r5,,,
e163,Control,position,26:01:01T08:08:32.71,26:01:01T08:08:35.01,r5,,,
e395,Control,enter_room,26:01:01T08:08:34.01,26:01:01T08:08:36.25,r4,,,
e164,Task,inspect,26:01:01T08:08:35.01,26:01:01T08:08:42.59,r5,m11,m11_s3,t97
e396,Control,position,26:01:01T08:08:36.25,26:01:01T08:08:38.39,r4,,,
e397,Task,disinfect,26:01:01T08:08:38.39,26:01:01T08:08:57.51,r4,m1,m1_s3,t10
e153,Control,enter_room,26:01:01T08:08:41.19,26:01:01T08:08:43.15,r1,,,
e392,Control,position,26:01:01T08:08:41.58,26:01:01T08:08:43.86,r8,,,
e170,Control,navigate,26:01:01T08:08:42.59,26:01:01T08:08:56.01,r5,,,
e154,Control,position,26:01:01T08:08:43.15,26:01:01T08:08:45.55,r1,,,
e393,Task,empty_bin,26:01:01T08:08:43.86,26:01:01T08:08:53.68,r8,m9,m9_s2,t78
e179,Control,navigate,26:01:01T08:08:43.99,26:01:01T08:09:39.85,r7,,,
e166,Control,enter_room,26:01:01T08:08:44.72,26:01:01T08:08:46.45,r3,,,
e155,Task,inspect,26:01:01T08:08:45.55,26:01:01T08:08:55.14,r1,m11,m11_s1,t91
e167,Control,localize,26:01:01T08:08:46.45,26:01:01T08:08:48.72,r3,,,
e168,Control,clean_path,26:01:01T08:08:48.72,26:01:01T08:08:57.37,r3,,,
e401,Control,navigate,26:01:01T08:08:53.68,26:01:01T08:09:38.51,r8,,,
e174,Control,navigate,26:01:01T08:08:55.14,26:01:01T08:09:02.92,r1,,,
e171,Control,enter_room,26:01:01T08:08:56.01,26:01:01T08:08:58.40,r5,,,
e169,Task,vacuum,26:01:01T08:08:57.37,26:01:01T08:09:23.48,r3,m12,m12_s1,t101
e398,Control,navigate,26:01:01T08:08:57.51,26:01:01T08:09:48.97,r4,,,
e172,Control,position,26:01:01T08:08:58.40,26:01:01T08:09:00.52,r5,,,
e173,Task,inspect,26:01:01T08:09:00.52,26:01:01T08:09:06.95,r5,m12,m12_s2,t103
e175,Control,enter_room,26:01:01T08:09:02.92,26:01:01T08:09:05.17,r1,,,
e176,Control,localize,26:01:01T08:09:05.17,26:01:01T08:09:07.01,r1,,,
e184,Control,navigate,26:01:01T08:09:06.95,26:01:01T08:09:35.21,r5,,,
e177,Control,clean_path,26:01:01T08:09:07.01,26:01:01T08:09:15.53,r1,,,
e178,Task,vacuum,26:01:01T08:09:15.53,26:01:01T08:09:44.92,r1,m12,m12_s3,t107
e188,Control,navigate,26:01:01T08:09:23.48,26:01:01T08:10:07.20,r3,,,
e185,Control,enter_room,26:01:01T08:09:35.21,26:01:01T08:09:37.03,r5,,,
e186,Control,position,26:01:01T08:09:37.03,26:01:01T08:09:39.11,r5,,,
e402,Control,position,26:01:01T08:09:38.51,26:01:01T08:09:40.82,r8,,,
e187,Task,inspect,26:01:01T08:09:39.11,26:01:01T08:09:47.81,r5,m13,m13_s1,t109
e180,Control,enter_room,26:01:01T08:09:39.85,26:01:01T08:09:41.55,r7,,,
e403,Task,empty_bin,26:01:01T08:09:40.82,26:01:01T08:09:51.27,r8,m10,m10_s3,t90
e181,Control,localize,26:01:01T08:09:41.55,26:01:01T08:09:43.25,r7,,,
e182,Control,clean_path,26:01:01T08:09:43.25,26:01:01T08:09:49.99,r7,,,
e193,Control,navigate,26:01:01T08:09:44.92,26:01:01T08:10:02.78,r1,,,
e197,Control,navigate,26:01:01T08:09:47.81,26:01:01T08:10:14.66,r5,,,
e399,Control,position,26:01:01T08:09:48.97,26:01:01T08:09:51.04,r4,,,
e183,Task,vacuum,26:01:01T08:09:49.99,26:01:01T08:10:15.52,r7,m2,m2_s2,t14
e400,Task,empty_bin,26:01:01T08:09:51.04,26:01:01T08:10:02.84,r4,m10,m10_s1,t84
e414,Control,navigate,26:01:01T08:09:51.27,26:01:01T08:10:24.71,r8,,,
e194,Control,enter_room,26:01:01T08:10:02.78,26:01:01T08:10:05.11,r1,,,
e427,Control,navigate,26:01:01T08:10:02.84,26:01:01T08:10:32.95,r4,,,
e195,Control,position,26:01:01T08:10:05.11,26:01:01T08:10:07.39,r1,,,
e189,Control,enter_room,26:01:01T08:10:07.20,26:01:01T08:10:08.97,r3,,,
e196,Task,inspect,26:01:01T08:10:07.39,26:01:01T08:10:14.08,r1,m13,m13_s3,t115
e190,Control,localize,26:01:01T08:10:08.97,26:01:01T08:10:11.07,r3,,,
e191,Control,clean_path,26:01:01T08:10:11.07,26:01:01T08:10:18.32,r3,,,
e202,Control,navigate,26:01:01T08:10:14.08,26:01:01T08:10:32.51,r1,,,
e198,Control,enter_room,26:01:01T08:10:14.66,26:01:01T08:10:16.60,r5,,,
e443,Control,navigate,26:01:01T08:10:15.52,26:01:01T08:10:46.88,r2,,,
e206,Control,navigate,26:01:01T08:10:15.52,26:01:01T08:10:57.47,r7,,,
e199,Control,localize,26:01:01T08:10:16.60,26:01:01T08:10:18.42,r5,,,
e192,Task,vacuum,26:01:01T08:10:18.32,26:01:01T08:10:43.20,r3,m13,m13_s2,t113
e200,Control,clean_path,26:01:01T08:10:18.42,26:01:01T08:10:24.83,r5,,,
e415,Control,position,26:01:01T08:10:24.71,26:01:01T08:10:26.51,r8,,,
e201,Task,vacuum,26:01:01T08:10:24.83,26:01:01T08:10:52.54,r5,m14,m14_s1,t119
e416,Task,empty_bin,26:01:01T08:10:26.51,26:01:01T08:10:37.06,r8,m11,m11_s2,t96
e203,Control,enter_room,26:01:01T08:10:32.51,26:01:01T08:10:34.62,r1,,,
e428,Control,position,26:01:01T08:10:32.95,26:01:01T08:10:34.98,r4,,,
e204,Control,position,26:01:01T08:10:34.62,26:01:01T08:10:36.43,r1,,,
e429,Task,empty_bin,26:01:01T08:10:34.98,26:01:01T08:10:43.53,r4,m12,m12_s1,t102
e205,Task,inspect,26:01:01T08:10:36.43,26:01:01T08:10:45.20,r1,m14,m14_s2,t121
e448,Control,navigate,26:01:01T08:10:43.20,26:01:01T08:11:16.10,r8,,,
e218,Control,navigate,26:01:01T08:10:43.20,26:01:01T08:11:29.54,r3,,,
e430,Control,navigate,26:01:01T08:10:43.53,26:01:01T08:11:28.88,r4,,,
e223,Control,navigate,26:01:01T08:10:45.20,26:01:01T08:11:44.23,r1,,,
e444,Control,enter_room,26:01:01T08:10:46.88,26:01:01T08:10:48.95,r2,,,
e445,Control,position,26:01:01T08:10:48.95,26:01:01T08:10:51.10,r2,,,
e446,Control,clean_path,26:01:01T08:10:51.10,26:01:01T08:11:00.24,r2,,,
e214,Control,navigate,26:01:01T08:10:52.54,26:01:01T08:11:19.99,r5,,,
e207,Control,enter_room,26:01:01T08:10:57.47,26:01:01T08:10:59.51,r7,,,
e208,Control,localize,26:01:01T08:10:59.51,26:01:01T08:11:01.45,r7,,,
e447,Task,mop,26:01:01T08:11:00.24,26:01:01T08:11:24.58,r2,m2,m2_s2,t15
e209,Control,clean_path,26:01:01T08:11:01.45,26:01:01T08:11:07.89,r7,,,
e210,Task,vacuum,26:01:01T08:11:07.89,26:01:01T08:11:28.64,r7,m14,m14_s3,t125
e449,Control,position,26:01:01T08:11:16.10,26:01:01T08:11:18.01,r8,,,
e450,Task,empty_bin,26:01:01T08:11:18.01,26:01:01T08:11:26.03,r8,m13,m13_s2,t114
e215,Control,enter_room,26:01:01T08:11:19.99,26:01:01T08:11:22.02,r5,,,
e216,Control,position,26:01:01T08:11:22.02,26:01:01T08:11:24.29,r5,,,
e217,Task,inspect,26:01:01T08:11:24.29,26:01:01T08:11:32.56,r5,m15,m15_s1,t127
e456,Control,navigate,26:01:01T08:11:26.03,26:01:01T08:11:46.04,r8,,,
e227,Control,navigate,26:01:01T08:11:28.64,26:01:01T08:11:51.46,r7,,,
e431,Control,position,26:01:01T08:11:28.88,26:01:01T08:11:30.67,r4,,,
e219,Control,enter_room,26:01:01T08:11:29.54,26:01:01T08:11:31.26,r3,,,
e432,Task,empty_bin,26:01:01T08:11:30.67,26:01:01T08:11:41.44,r4,m12,m12_s3,t108
e220,Control,localize,26:01:01T08:11:31.26,26:01:01T08:11:32.96,r3,,,
e232,Control,navigate,26:01:01T08:11:32.56,26:01:01T08:11:56.79,r5,,,
e221,Control,clean_path,26:01:01T08:11:32.96,26:01:01T08:11:40.35,r3,,,
e222,Task,vacuum,26:01:01T08:11:40.35,26:01:01T08:12:09.34,r3,m15,m15_s2,t131
e459,Control,navigate,26:01:01T08:11:41.44,26:01:01T08:11:55.65,r4,,,
e224,Control,enter_room,26:01:01T08:11:44.23,26:01:01T08:11:46.46,r1,,,
e457,Control,position,26:01:01T08:11:46.04,26:01:01T08:11:47.98,r8,,,
e225,Control,position,26:01:01T08:11:46.46,26:01:01T08:11:48.75,r1,,,
e458,Task,empty_bin,26:01:01T08:11:47.98,26:01:01T08:11:58.97,r8,m14,m14_s1,t120
e226,Task,inspect,26:01:01T08:11:48.75,26:01:01T08:11:58.03,r1,m15,m15_s3,t133
e228,Control,enter_room,26:01:01T08:11:51.46,26:01:01T08:11:53.22,r7,,,
e229,Control,localize,26:01:01T08:11:53.22,26:01:01T08:11:55.02,r7,,,
e230,Control,clean_path,26:01:01T08:11:55.02,26:01:01T08:12:01.75,r7,,,
e460,Control,enter_room,26:01:01T08:11:55.65,26:01:01T08:11:57.68,r4,,,
e233,Control,enter_room,26:01:01T08:11:56.79,26:01:01T08:11:59.10,r5,,,
e461,Control,position,26:01:01T08:11:57.68,26:01:01T08:11:59.77,r4,,,
e237,Control,navigate,26:01:01T08:11:58.03,26:01:01T08:12:27.18,r1,,,
e234,Control,localize,26:01:01T08:11:59.10,26:01:01T08:12:01.02,r5,,,
e462,Task,disinfect,26:01:01T08:11:59.77,26:01:01T08:12:13.98,r4,m2,m2_s2,t16
e235,Control,clean_path,26:01:01T08:12:01.02,26:01:01T08:12:09.41,r5,,,
e231,Task,vacuum,26:01:01T08:12:01.75,26:01:01T08:12:29.55,r7,m3,m3_s1,t20
e241,Control,navigate,26:01:01T08:12:09.34,26:01:01T08:12:36.17,r3,,,
e476,Control,navigate,26:01:01T08:12:09.34,26:01:01T08:13:00.33,r8,,,
e236,Task,vacuum,26:01:01T08:12:09.41,26:01:01T08:12:30.96,r5,m16,m16_s1,t137
e463,Control,navigate,26:01:01T08:12:13.98,26:01:01T08:12:55.93,r4,,,
e238,Control,enter_room,26:01:01T08:12:27.18,26:01:01T08:12:29.53,r1,,,
e239,Control,position,26:01:01T08:12:29.53,26:01:01T08:12:31.82,r1,,,
e246,Control,navigate,26:01:01T08:12:29.55,26:01:01T08:12:31.42,r7,,,
e479,Control,navigate,26:01:01T08:12:29.55,26:01:01T08:12:52.66,r2,,,
e251,Control,navigate,26:01:01T08:12:30.96,26:01:01T08:13:08.22,r5,,,
e247,Control,enter_room,26:01:01T08:12:31.42,26:01:01T08:12:33.29,r7,,,
e240,Task,inspect,26:01:01T08:12:31.82,26:01:01T08:12:41.34,r1,m16,m16_s2,t139
e248,Control,localize,26:01:01T08:12:33.29,26:01:01T08:12:35.63,r7,,,
e249,Control,clean_path,26:01:01T08:12:35.63,26:01:01T08:12:44.60,r7,,,
e242,Control,enter_room,26:01:01T08:12:36.17,26:01:01T08:12:38.42,r3,,,
e243,Control,localize,26:01:01T08:12:38.42,26:01:01T08:12:40.73,r3,,,
e244,Control,clean_path,26:01:01T08:12:40.73,26:01:01T08:12:47.21,r3,,,
e260,Control,navigate,26:01:01T08:12:41.34,26:01:01T08:13:09.43,r1,,,
e250,Task,vacuum,26:01:01T08:12:44.60,26:01:01T08:13:13.24,r7,m4,m4_s2,t32
e245,Task,vacuum,26:01:01T08:12:47.21,26:01:01T08:13:14.57,r3,m16,m16_s3,t143
e480,Control,enter_room,26:01:01T08:12:52.66,26:01:01T08:12:54.71,r2,,,
e481,Control,position,26:01:01T08:12:54.71,26:01:01T08:12:56.33,r2,,,
e464,Control,position,26:01:01T08:12:55.93,26:01:01T08:12:57.70,r4,,,
e482,Control,clean_path,26:01:01T08:12:56.33,26:01:01T08:13:04.79,r2,,,
e465,Task,empty_bin,26:01:01T08:12:57.70,26:01:01T08:13:07.45,r4,m14,m14_s3,t126
e477,Control,position,26:01:01T08:13:00.33,26:01:01T08:13:01.95,r8,,,
e478,Task,empty_bin,26:01:01T08:13:01.95,26:01:01T08:13:11.53,r8,m15,m15_s2,t132
e483,Task,mop,26:01:01T08:13:04.79,26:01:01T08:13:23.58,r2,m3,m3_s1,t21
e252,Control,enter_room,26:01:01T08:13:08.22,26:01:01T08:13:10.47,r5,,,
e261,Control,enter_room,26:01:01T08:13:09.43,26:01:01T08:13:11.68,r1,,,
e253,Control,position,26:01:01T08:13:10.47,26:01:01T08:13:12.28,r5,,,
e484,Control,navigate,26:01:01T08:13:11.53,26:01:01T08:13:57.86,r8,,,
e262,Control,position,26:01:01T08:13:11.68,26:01:01T08:13:13.65,r1,,,
e254,Task,inspect,26:01:01T08:13:12.28,26:01:01T08:13:21.20,r5,m17,m17_s1,t145
e255,Control,navigate,26:01:01T08:13:13.24,26:01:01T08:13:34.47,r7,,,
e263,Task,inspect,26:01:01T08:13:13.65,26:01:01T08:13:21.03,r1,m17,m17_s3,t151
e273,Control,navigate,26:01:01T08:13:14.57,26:01:01T08:13:37.30,r3,,,
e497,Control,navigate,26:01:01T08:13:14.57,26:01:01T08:14:02.97,r4,,,
e269,Control,navigate,26:01:01T08:13:21.03,26:01:01T08:13:59.00,r1,,,
e264,Control,navigate,26:01:01T08:13:21.20,26:01:01T08:13:30.11,r5,,,
e492,Control,navigate,26:01:01T08:13:23.58,26:01:01T08:13:25.45,r2,,,
e493,Control,enter_room,26:01:01T08:13:25.45,26:01:01T08:13:27.35,r2,,,
e494,Control,position,26:01:01T08:13:27.35,26:01:01T08:13:29.55,r2,,,
e495,Control,clean_path,26:01:01T08:13:29.55,26:01:01T08:13:38.62,r2,,,
e265,Control,enter_room,26:01:01T08:13:30.11,26:01:01T08:13:32.35,r5,,,
e266,Control,localize,26:01:01T08:13:32.35,26:01:01T08:13:34.13,r5,,,
e267,Control,clean_path,26:01:01T08:13:34.13,26:01:01T08:13:40.61,r5,,,
e256,Control,enter_room,26:01:01T08:13:34.47,26:01:01T08:13:36.16,r7,,,
e257,Control,localize,26:01:01T08:13:36.16,26:01:01T08:13:38.46,r7,,,
e274,Control,enter_room,26:01:01T08:13:37.30,26:01:01T08:13:39.12,r3,,,
e258,Control,clean_path,26:01:01T08:13:38.46,26:01:01T08:13:47.60,r7,,,
e496,Task,mop,26:01:01T08:13:38.62,26:01:01T08:13:58.44,r2,m4,m4_s2,t33
e275,Control,localize,26:01:01T08:13:39.12,26:01:01T08:13:41.24,r3,,,
e268,Task,vacuum,26:01:01T08:13:40.61,26:01:01T08:14:02.54,r5,m18,m18_s1,t155
e276,Control,clean_path,26:01:01T08:13:41.24,26:01:01T08:13:48.92,r3,,,
e259,Task,vacuum,26:01:01T08:13:47.60,26:01:01T08:14:09.83,r7,m17,m17_s2,t149
e277,Task,vacuum,26:01:01T08:13:48.92,26:01:01T08:14:18.73,r3,m18,m18_s3,t161
e485,Control,position,26:01:01T08:13:57.86,26:01:01T08:13:59.83,r8,,,
e270,Control,enter_room,26:01:01T08:13:59.00,26:01:01T08:14:00.86,r1,,,
e486,Task,empty_bin,26:01:01T08:13:59.83,26:01:01T08:14:08.04,r8,m16,m16_s1,t138
e271,Control,position,26:01:01T08:14:00.86,26:01:01T08:14:03.15,r1,,,
e281,Control,navigate,26:01:01T08:14:02.54,26:01:01T08:14:53.10,r5,,,
e498,Control,position,26:01:01T08:14:02.97,26:01:01T08:14:04.63,r4,,,
e272,Task,inspect,26:01:01T08:14:03.15,26:01:01T08:14:12.65,r1,m18,m18_s2,t157
e499,Task,empty_bin,26:01:01T08:14:04.63,26:01:01T08:14:12.71,r4,m16,m16_s3,t144
e518,Control,navigate,26:01:01T08:14:08.04,26:01:01T08:14:53.78,r8,,,
e285,Control,navigate,26:01:01T08:14:09.83,26:01:01T08:15:21.43,r7,,,
e290,Control,navigate,26:01:01T08:14:12.65,26:01:01T08:14:37.81,r1,,,
e510,Control,navigate,26:01:01T08:14:12.71,26:01:01T08:14:40.03,r4,,,
e297,Control,navigate,26:01:01T08:14:18.73,26:01:01T08:15:12.10,r3,,,
e291,Control,enter_room,26:01:01T08:14:37.81,26:01:01T08:14:39.99,r1,,,
e292,Control,position,26:01:01T08:14:39.99,26:01:01T08:14:41.84,r1,,,
e511,Control,enter_room,26:01:01T08:14:40.03,26:01:01T08:14:41.79,r4,,,
e512,Control,position,26:01:01T08:14:41.79,26:01:01T08:14:43.41,r4,,,
e293,Task,inspect,26:01:01T08:14:41.84,26:01:01T08:14:50.18,r1,m19,m19_s3,t169
e513,Task,disinfect,26:01:01T08:14:43.41,26:01:01T08:14:57.18,r4,m3,m3_s1,t22
e302,Control,navigate,26:01:01T08:14:50.18,26:01:01T08:14:59.41,r1,,,
e282,Control,enter_room,26:01:01T08:14:53.10,26:01:01T08:14:54.80,r5,,,
e519,Control,position,26:01:01T08:14:53.78,26:01:01T08:14:55.55,r8,,,
e283,Control,position,26:01:01T08:14:54.80,26:01:01T08:14:57.17,r5,,,
e520,Task,empty_bin,26:01:01T08:14:55.55,26:01:01T08:15:06.35,r8,m18,m18_s1,t156
e284,Task,inspect,26:01:01T08:14:57.17,26:01:01T08:15:04.14,r5,m19,m19_s1,t163
e514,Control,navigate,26:01:01T08:14:57.18,26:01:01T08:14:59.05,r4,,,
e515,Control,enter_room,26:01:01T08:14:59.05,26:01:01T08:15:00.75,r4,,,
e303,Control,enter_room,26:01:01T08:14:59.41,26:01:01T08:15:01.75,r1,,,
e516,Control,position,26:01:01T08:15:00.75,26:01:01T08:15:02.89,r4,,,
e304,Control,position,26:01:01T08:15:01.75,26:01:01T08:15:03.78,r1,,,
e517,Task,disinfect,26:01:01T08:15:02.89,26:01:01T08:15:19.30,r4,m4,m4_s2,t34
e305,Task,inspect,26:01:01T08:15:03.78,26:01:01T08:15:12.48,r1,m20,m20_s2,t175
e306,Control,navigate,26:01:01T08:15:04.14,26:01:01T08:15:18.77,r5,,,
e529,Control,navigate,26:01:01T08:15:06.35,26:01:01T08:15:39.46,r8,,,
e298,Control,enter_room,26:01:01T08:15:12.10,26:01:01T08:15:14.16,r3,,,
e311,Control,navigate,26:01:01T08:15:12.48,26:01:01T08:15:39.90,r1,,,
e299,Control,localize,26:01:01T08:15:14.16,26:01:01T08:15:15.97,r3,,,
e300,Control,clean_path,26:01:01T08:15:15.97,26:01:01T08:15:24.64,r3,,,
e307,Control,enter_room,26:01:01T08:15:18.77,26:01:01T08:15:20.96,r5,,,
e521,Control,navigate,26:01:01T08:15:19.30,26:01:01T08:15:40.53,r4,,,
e308,Control,localize,26:01:01T08:15:20.96,26:01:01T08:15:23.10,r5,,,
e286,Control,enter_room,26:01:01T08:15:21.43,26:01:01T08:15:23.80,r7,,,
e309,Control,clean_path,26:01:01T08:15:23.10,26:01:01T08:15:30.67,r5,,,
e287,Control,localize,26:01:01T08:15:23.80,26:01:01T08:15:25.62,r7,,,
e301,Task,vacuum,26:01:01T08:15:24.64,26:01:01T08:15:44.65,r3,m20,m20_s1,t173
e288,Control,clean_path,26:01:01T08:15:25.62,26:01:01T08:15:32.36,r7,,,
e310,Task,vacuum,26:01:01T08:15:30.67,26:01:01T08:15:51.37,r5,m20,m20_s3,t179
e289,Task,vacuum,26:01:01T08:15:32.36,26:01:01T08:15:56.71,r7,m19,m19_s2,t167
e530,Control,position,26:01:01T08:15:39.46,26:01:01T08:15:41.83,r8,,,
e312,Control,enter_room,26:01:01T08:15:39.90,26:01:01T08:15:42.03,r1,,,
e522,Control,position,26:01:01T08:15:40.53,26:01:01T08:15:42.74,r4,,,
e531,Task,empty_bin,26:01:01T08:15:41.83,26:01:01T08:15:50.26,r8,m18,m18_s3,t162
e313,Control,localize,26:01:01T08:15:42.03,26:01:01T08:15:43.90,r1,,,
e523,Task,empty_bin,26:01:01T08:15:42.74,26:01:01T08:15:51.41,r4,m17,m17_s2,t150
e314,Control,clean_path,26:01:01T08:15:43.90,26:01:01T08:15:51.30,r1,,,
e319,Control,navigate,26:01:01T08:15:44.65,26:01:01T08:16:16.43,r3,,,
e547,Control,navigate,26:01:01T08:15:50.26,26:01:01T08:16:43.64,r8,,,
e315,Task,vacuum,26:01:01T08:15:51.30,26:01:01T08:16:19.78,r1,m3,m3_s3,t26
e327,Control,navigate,26:01:01T08:15:51.37,26:01:01T08:16:36.42,r5,,,
e550,Control,navigate,26:01:01T08:15:51.41,26:01:01T08:17:04.37,r4,,,
e335,Control,navigate,26:01:01T08:15:56.71,26:01:01T08:16:52.62,r7,,,
e320,Control,enter_room,26:01:01T08:16:16.43,26:01:01T08:16:18.28,r3,,,
e321,Control,localize,26:01:01T08:16:18.28,26:01:01T08:16:20.21,r3,,,
e343,Control,navigate,26:01:01T08:16:19.78,26:01:01T08:16:41.52,r1,,,
e556,Control,navigate,26:01:01T08:16:19.78,26:01:01T08:16:56.59,r2,,,
e322,Control,clean_path,26:01:01T08:16:20.21,26:01:01T08:16:27.89,r3,,,
e323,Task,vacuum,26:01:01T08:16:27.89,26:01:01T08:16:50.85,r3,m5,m5_s1,t38
e328,Control,enter_room,26:01:01T08:16:36.42,26:01:01T08:16:38.77,r5,,,
e329,Control,localize,26:01:01T08:16:38.77,26:01:01T08:16:40.92,r5,,,
e330,Control,clean_path,26:01:01T08:16:40.92,26:01:01T08:16:50.21,r5,,,
e344,Control,enter_room,26:01:01T08:16:41.52,26:01:01T08:16:43.47,r1,,,
e345,Control,localize,26:01:01T08:16:43.47,26:01:01T08:16:45.24,r1,,,
e548,Control,position,26:01:01T08:16:43.64,26:01:01T08:16:45.72,r8,,,
e346,Control,clean_path,26:01:01T08:16:45.24,26:01:01T08:16:53.16,r1,,,
e549,Task,empty_bin,26:01:01T08:16:45.72,26:01:01T08:16:54.20,r8,m20,m20_s1,t174
e331,Task,vacuum,26:01:01T08:16:50.21,26:01:01T08:17:16.36,r5,m6,m6_s2,t50
e376,Control,navigate,26:01:01T08:16:50.85,26:01:01T08:17:43.57,r3,,,
e561,Control,navigate,26:01:01T08:16:50.85,26:01:01T08:17:49.08,r6,,,
e336,Control,enter_room,26:01:01T08:16:52.62,26:01:01T08:16:54.22,r7,,,
e347,Task,vacuum,26:01:01T08:16:53.16,26:01:01T08:17:22.17,r1,m7,m7_s1,t56
e337,Control,localize,26:01:01T08:16:54.22,26:01:01T08:16:56.05,r7,,,
e338,Control,clean_path,26:01:01T08:16:56.05,26:01:01T08:17:03.83,r7,,,
e557,Control,enter_room,26:01:01T08:16:56.59,26:01:01T08:16:58.49,r2,,,
e558,Control,position,26:01:01T08:16:58.49,26:01:01T08:17:00.49,r2,,,
e559,Control,clean_path,26:01:01T08:17:00.49,26:01:01T08:17:07.98,r2,,,
e339,Task,vacuum,26:01:01T08:17:03.83,26:01:01T08:17:29.63,r7,m5,m5_s3,t44
e551,Control,position,26:01:01T08:17:04.37,26:01:01T08:17:06.76,r4,,,
e552,Task,empty_bin,26:01:01T08:17:06.76,26:01:01T08:17:17.89,r4,m20,m20_s3,t180
e560,Task,mop,26:01:01T08:17:07.98,26:01:01T08:17:33.06,r2,m3,m3_s3,t27
e381,Control,navigate,26:01:01T08:17:16.36,26:01:01T08:17:43.13,r5,,,
