event_id,event_type,activity,start_time,end_time,robot_id,mission_id,segment_id,task_id
e762,Control,enter_room,26:01:01T08:29:07.84,26:01:01T08:29:10.21,r4,,,
e763,Control,position,26:01:01T08:29:10.21,26:01:01T08:29:12.48,r4,,,
e764,Task,disinfect,26:01:01T08:29:12.48,26:01:01T08:29:28.96,r4,m17,m17_s1,t148
e769,Control,navigate,26:01:01T08:29:28.96,26:01:01T08:30:29.33,r4,,,
e766,Control,enter_room,26:01:01T08:29:32.29,26:01:01T08:29:34.65,r8,,,
e767,Control,position,26:01:01T08:29:34.65,26:01:01T08:29:37.05,r8,,,
e768,Task,disinfect,26:01:01T08:29:37.05,26:01:01T08:29:54.15,r8,m19,m19_s1,t166
e773,Control,navigate,26:01:01T08:29:54.15,26:01:01T08:30:57.49,r8,,,
e770,Control,enter_room,26:01:01T08:30:29.33,26:01:01T08:30:31.15,r4,,,
e771,Control,position,26:01:01T08:30:31.15,26:01:01T08:30:32.78,r4,,,
e772,Task,disinfect,26:01:01T08:30:32.78,26:01:01T08:30:50.42,r4,m19,m19_s3,t172
e777,Control,navigate,26:01:01T08:30:50.42,26:01:01T08:30:59.64,r4,,,
e774,Control,enter_room,26:01:01T08:30:57.49,26:01:01T08:30:59.47,r8,,,
e775,Control,position,26:01:01T08:30:59.47,26:01:01T08:31:01.59,r8,,,
e778,Control,enter_room,26:01:01T08:30:59.64,26:01:01T08:31:01.39,r4,,,
e779,Control,position,26:01:01T08:31:01.39,26:01:01T08:31:03.45,r4,,,
e776,Task,disinfect,26:01:01T08:31:01.59,26:01:01T08:31:20.25,r8,m18,m18_s2,t160
e780,Task,disinfect,26:01:01T08:31:03.45,26:01:01T08:31:20.32,r4,m20,m20_s2,t178
