pattern_type,objective_type,objective_id,prev_event_id,next_event_id,from_robot_id,to_robot_id,robot_id,from_objective_id,to_objective_id,event_i,event_j,event_k,returning_robot_id,intermediate_robot_id,reason_capability,objective_1,objective_2,mission_id,overlap_start,overlap_end
objective_switch,mission,,e108,e153,,,r7,m3,m19,,,,,,,,,,,
objective_switch,mission,,e153,e181,,,r7,m19,m6,,,,,,,,,,,
objective_switch,mission,,e181,e203,,,r7,m6,m8,,,,,,,,,,,
objective_switch,mission,,e20,e24,,,r7,m5,m1,,,,,,,,,,,
objective_switch,mission,,e203,e212,,,r7,m8,m10,,,,,,,,,,,
objective_switch,mission,,e212,e232,,,r7,m10,m9,,,,,,,,,,,
objective_switch,mission,,e232,e285,,,r7,m9,m13,,,,,,,,,,,
objective_switch,mission,,e24,e52,,,r7,m1,m2,,,,,,,,,,,
objective_switch,mission,,e285,e314,,,r7,m13,m12,,,,,,,,,,,
objective_switch,mission,,e314,e332,,,r7,m12,m14,,,,,,,,,,,
objective_switch,mission,,e332,e353,,,r7,m14,m15,,,,,,,,,,,
objective_switch,mission,,e353,e361,,,r7,m15,m2,,,,,,,,,,,
objective_switch,mission,,e361,e374,,,r7,m2,m16,,,,,,,,,,,
objective_switch,mission,,e374,e403,,,r7,m16,m19,,,,,,,,,,,
objective_switch,mission,,e403,e419,,,r7,m19,m20,,,,,,,,,,,
objective_switch,mission,,e419,e431,,,r7,m20,m18,,,,,,,,,,,
objective_switch,mission,,e431,e640,,,r7,m18,m3,,,,,,,,,,,
objective_switch,mission,,e52,e60,,,r7,m2,m9,,,,,,,,,,,
objective_switch,mission,,e60,e92,,,r7,m9,m4,,,,,,,,,,,
objective_switch,mission,,e640,e685,,,r7,m3,m7,,,,,,,,,,,
objective_switch,mission,,e685,e766,,,r7,m7,m10,,,,,,,,,,,
objective_switch,mission,,e766,e798,,,r7,m10,m9,,,,,,,,,,,
objective_switch,mission,,e798,e802,,,r7,m9,m11,,,,,,,,,,,
objective_switch,mission,,e802,e810,,,r7,m11,m14,,,,,,,,,,,
objective_switch,mission,,e810,e814,,,r7,m14,m12,,,,,,,,,,,
objective_switch,mission,,e814,e822,,,r7,m12,m17,,,,,,,,,,,
objective_switch,mission,,e822,e826,,,r7,m17,m20,,,,,,,,,,,
objective_switch,mission,,e92,e100,,,r7,m4,m13,,,,,,,,,,,
objective_switch,mission,,e186,e208,,,r8,m1,m2,,,,,,,,,,,
objective_switch,mission,,e246,e277,,,r8,m2,m4,,,,,,,,,,,
objective_switch,mission,,e277,e302,,,r8,m4,m3,,,,,,,,,,,
objective_switch,mission,,e302,e324,,,r8,m3,m5,,,,,,,,,,,
objective_switch,mission,,e324,e366,,,r8,m5,m3,,,,,,,,,,,
objective_switch,mission,,e366,e440,,,r8,m3,m6,,,,,,,,,,,
objective_switch,mission,,e440,e449,,,r8,m6,m7,,,,,,,,,,,
objective_switch,mission,,e449,e463,,,r8,m7,m6,,,,,,,,,,,
objective_switch,mission,,e463,e481,,,r8,m6,m7,,,,,,,,,,,
objective_switch,mission,,e481,e495,,,r8,m7,m6,,,,,,,,,,,
objective_switch,mission,,e495,e510,,,r8,m6,m8,,,,,,,,,,,
objective_switch,mission,,e515,e550,,,r8,m8,m11,,,,,,,,,,,
objective_switch,mission,,e550,e594,,,r8,m11,m14,,,,,,,,,,,
objective_switch,mission,,e594,e624,,,r8,m14,m15,,,,,,,,,,,
objective_switch,mission,,e624,e645,,,r8,m15,m13,,,,,,,,,,,
objective_switch,mission,,e645,e669,,,r8,m13,m12,,,,,,,,,,,
objective_switch,mission,,e669,e712,,,r8,m12,m17,,,,,,,,,,,
objective_switch,mission,,e712,e743,,,r8,m17,m19,,,,,,,,,,,
objective_switch,segment,,e112,e120,,,r1,m3_s2,m7_s1,,,,,,,,,,,
objective_switch,segment,,e177,e195,,,r1,m6_s2,m8_s1,,,,,,,,,,,
objective_switch,segment,,e195,e250,,,r1,m8_s1,m11_s1,,,,,,,,,,,
objective_switch,segment,,e250,e289,,,r1,m11_s1,m13_s3,,,,,,,,,,,
objective_switch,segment,,e289,e310,,,r1,m13_s3,m12_s2,,,,,,,,,,,
objective_switch,segment,,e310,e336,,,r1,m12_s2,m14_s3,,,,,,,,,,,
objective_switch,segment,,e336,e370,,,r1,m14_s3,m16_s1,,,,,,,,,,,
objective_switch,segment,,e370,e395,,,r1,m16_s1,m17_s2,,,,,,,,,,,
objective_switch,segment,,e395,e415,,,r1,m17_s2,m20_s1,,,,,,,,,,,
objective_switch,segment,,e415,e435,,,r1,m20_s1,m18_s3,,,,,,,,,,,
objective_switch,segment,,e435,e545,,,r1,m18_s3,m13_s2,,,,,,,,,,,
objective_switch,segment,,e545,e558,,,r1,m13_s2,m9_s1,,,,,,,,,,,
objective_switch,segment,,e558,e599,,,r1,m9_s1,m11_s1,,,,,,,,,,,
objective_switch,segment,,e599,e655,,,r1,m11_s1,m16_s3,,,,,,,,,,,
objective_switch,segment,,e655,e674,,,r1,m16_s3,m15_s1,,,,,,,,,,,
objective_switch,segment,,e674,e707,,,r1,m15_s1,m15_s3,,,,,,,,,,,
objective_switch,segment,,e707,e752,,,r1,m15_s3,m18_s3,,,,,,,,,,,
objective_switch,segment,,e752,e789,,,r1,m18_s3,m19_s1,,,,,,,,,,,
objective_switch,segment,,e76,e112,,,r1,m5_s3,m3_s2,,,,,,,,,,,
objective_switch,segment,,e157,e169,,,r2,m1_s1,m1_s3,,,,,,,,,,,
objective_switch,segment,,e169,e293,,,r2,m1_s3,m4_s2,,,,,,,,,,,
objective_switch,segment,,e293,e297,,,r2,m4_s2,m3_s3,,,,,,,,,,,
objective_switch,segment,,e297,e387,,,r2,m3_s3,m3_s1,,,,,,,,,,,
objective_switch,segment,,e387,e472,,,r2,m3_s1,m6_s2,,,,,,,,,,,
objective_switch,segment,,e472,e476,,,r2,m6_s2,m8_s2,,,,,,,,,,,
objective_switch,segment,,e476,e532,,,r2,m8_s2,m11_s3,,,,,,,,,,,
objective_switch,segment,,e532,e540,,,r2,m11_s3,m11_s1,,,,,,,,,,,
objective_switch,segment,,e540,e589,,,r2,m11_s1,m14_s2,,,,,,,,,,,
objective_switch,segment,,e589,e636,,,r2,m14_s2,m15_s1,,,,,,,,,,,
objective_switch,segment,,e636,e664,,,r2,m15_s1,m15_s3,,,,,,,,,,,
objective_switch,segment,,e664,e693,,,r2,m15_s3,m17_s1,,,,,,,,,,,
objective_switch,segment,,e693,e747,,,r2,m17_s1,m20_s2,,,,,,,,,,,
objective_switch,segment,,e747,e770,,,r2,m20_s2,m18_s2,,,,,,,,,,,
objective_switch,segment,,e128,e173,,,r3,m7_s3,m6_s1,,,,,,,,,,,
objective_switch,segment,,e173,e220,,,r3,m6_s1,m10_s3,,,,,,,,,,,
objective_switch,segment,,e220,e224,,,r3,m10_s3,m9_s1,,,,,,,,,,,
objective_switch,segment,,e224,e254,,,r3,m9_s1,m11_s2,,,,,,,,,,,
objective_switch,segment,,e254,e306,,,r3,m11_s2,m12_s1,,,,,,,,,,,
objective_switch,segment,,e28,e44,,,r3,m1_s2,m2_s1,,,,,,,,,,,
objective_switch,segment,,e306,e357,,,r3,m12_s1,m15_s3,,,,,,,,,,,
objective_switch,segment,,e357,e391,,,r3,m15_s3,m17_s1,,,,,,,,,,,
objective_switch,segment,,e391,e407,,,r3,m17_s1,m19_s2,,,,,,,,,,,
objective_switch,segment,,e191,e237,,,r4,m2_s3,m5_s2,,,,,,,,,,,
objective_switch,segment,,e237,e263,,,r4,m5_s2,m4_s3,,,,,,,,,,,
objective_switch,segment,,e263,e268,,,r4,m4_s3,m1_s3,,,,,,,,,,,
objective_switch,segment,,e268,e319,,,r4,m1_s3,m7_s2,,,,,,,,,,,
objective_switch,segment,,e319,e341,,,r4,m7_s2,m4_s2,,,,,,,,,,,
objective_switch,segment,,e341,e383,,,r4,m4_s2,m5_s3,,,,,,,,,,,
objective_switch,segment,,e383,e458,,,r4,m5_s3,m3_s1,,,,,,,,,,,
objective_switch,segment,,e458,e468,,,r4,m3_s1,m8_s3,,,,,,,,,,,
objective_switch,segment,,e468,e490,,,r4,m8_s3,m10_s3,,,,,,,,,,,
objective_switch,segment,,e490,e500,,,r4,m10_s3,m10_s1,,,,,,,,,,,
objective_switch,segment,,e500,e505,,,r4,m10_s1,m9_s2,,,,,,,,,,,
objective_switch,segment,,e505,e528,,,r4,m9_s2,m10_s2,,,,,,,,,,,
objective_switch,segment,,e528,e567,,,r4,m10_s2,m12_s3,,,,,,,,,,,
objective_switch,segment,,e567,e581,,,r4,m12_s3,m9_s3,,,,,,,,,,,
objective_switch,segment,,e581,e616,,,r4,m9_s3,m13_s3,,,,,,,,,,,
objective_switch,segment,,e616,e632,,,r4,m13_s3,m14_s3,,,,,,,,,,,
objective_switch,segment,,e632,e660,,,r4,m14_s3,m16_s1,,,,,,,,,,,
objective_switch,segment,,e660,e717,,,r4,m16_s1,m20_s3,,,,,,,,,,,
objective_switch,segment,,e717,e738,,,r4,m20_s3,m18_s1,,,,,,,,,,,
objective_switch,segment,,e738,e779,,,r4,m18_s1,m16_s2,,,,,,,,,,,
objective_switch,segment,,e116,e124,,,r5,m3_s3,m7_s2,,,,,,,,,,,
objective_switch,segment,,e199,e216,,,r5,m8_s2,m10_s2,,,,,,,,,,,
objective_switch,segment,,e216,e228,,,r5,m10_s2,m9_s2,,,,,,,,,,,
objective_switch,segment,,e228,e258,,,r5,m9_s2,m11_s3,,,,,,,,,,,
objective_switch,segment,,e258,e281,,,r5,m11_s3,m13_s1,,,,,,,,,,,
objective_switch,segment,,e281,e328,,,r5,m13_s1,m14_s1,,,,,,,,,,,
objective_switch,segment,,e328,e349,,,r5,m14_s1,m15_s1,,,,,,,,,,,
objective_switch,segment,,e349,e378,,,r5,m15_s1,m16_s3,,,,,,,,,,,
objective_switch,segment,,e378,e399,,,r5,m16_s3,m17_s3,,,,,,,,,,,
objective_switch,segment,,e399,e411,,,r5,m17_s3,m19_s3,,,,,,,,,,,
objective_switch,segment,,e411,e423,,,r5,m19_s3,m20_s3,,,,,,,,,,,
objective_switch,segment,,e423,e427,,,r5,m20_s3,m18_s1,,,,,,,,,,,
objective_switch,segment,,e572,e611,,,r5,m11_s2,m12_s1,,,,,,,,,,,
objective_switch,segment,,e611,e650,,,r5,m12_s1,m14_s2,,,,,,,,,,,
objective_switch,segment,,e650,e702,,,r5,m14_s2,m17_s2,,,,,,,,,,,
objective_switch,segment,,e68,e88,,,r5,m5_s1,m4_s2,,,,,,,,,,,
objective_switch,segment,,e702,e733,,,r5,m17_s2,m20_s1,,,,,,,,,,,
objective_switch,segment,,e733,e757,,,r5,m20_s1,m17_s1,,,,,,,,,,,
objective_switch,segment,,e757,e784,,,r5,m17_s1,m20_s2,,,,,,,,,,,
objective_switch,segment,,e784,e794,,,r5,m20_s2,m18_s2,,,,,,,,,,,
objective_switch,segment,,e88,e116,,,r5,m4_s2,m3_s3,,,,,,,,,,,
objective_switch,segment,,e161,e241,,,r6,m2_s2,m5_s1,,,,,,,,,,,
objective_switch,segment,,e241,e272,,,r6,m5_s1,m5_s3,,,,,,,,,,,
objective_switch,segment,,e272,e345,,,r6,m5_s3,m7_s1,,,,,,,,,,,
objective_switch,segment,,e345,e444,,,r6,m7_s1,m7_s3,,,,,,,,,,,
objective_switch,segment,,e444,e485,,,r6,m7_s3,m10_s2,,,,,,,,,,,
objective_switch,segment,,e485,e523,,,r6,m10_s2,m9_s1,,,,,,,,,,,
objective_switch,segment,,e523,e536,,,r6,m9_s1,m9_s3,,,,,,,,,,,
objective_switch,segment,,e536,e562,,,r6,m9_s3,m13_s3,,,,,,,,,,,
objective_switch,segment,,e562,e585,,,r6,m13_s3,m13_s1,,,,,,,,,,,
objective_switch,segment,,e585,e603,,,r6,m13_s1,m12_s2,,,,,,,,,,,
objective_switch,segment,,e603,e678,,,r6,m12_s2,m17_s3,,,,,,,,,,,
objective_switch,segment,,e678,e689,,,r6,m17_s3,m19_s3,,,,,,,,,,,
objective_switch,segment,,e689,e697,,,r6,m19_s3,m16_s2,,,,,,,,,,,
objective_switch,segment,,e697,e728,,,r6,m16_s2,m19_s1,,,,,,,,,,,
objective_switch,segment,,e181,e203,,,r7,m6_s3,m8_s3,,,,,,,,,,,
objective_switch,segment,,e203,e212,,,r7,m8_s3,m10_s1,,,,,,,,,,,
objective_switch,segment,,e212,e232,,,r7,m10_s1,m9_s3,,,,,,,,,,,
objective_switch,segment,,e232,e285,,,r7,m9_s3,m13_s2,,,,,,,,,,,
objective_switch,segment,,e24,e52,,,r7,m1_s1,m2_s3,,,,,,,,,,,
objective_switch,segment,,e285,e314,,,r7,m13_s2,m12_s3,,,,,,,,,,,
objective_switch,segment,,e314,e332,,,r7,m12_s3,m14_s2,,,,,,,,,,,
objective_switch,segment,,e332,e353,,,r7,m14_s2,m15_s2,,,,,,,,,,,
objective_switch,segment,,e374,e403,,,r7,m16_s2,m19_s1,,,,,,,,,,,
objective_switch,segment,,e403,e419,,,r7,m19_s1,m20_s2,,,,,,,,,,,
objective_switch,segment,,e419,e431,,,r7,m20_s2,m18_s2,,,,,,,,,,,
objective_switch,segment,,e149,e186,,,r8,m1_s2,m1_s1,,,,,,,,,,,
objective_switch,segment,,e186,e208,,,r8,m1_s1,m2_s1,,,,,,,,,,,
objective_switch,segment,,e208,e246,,,r8,m2_s1,m2_s2,,,,,,,,,,,
objective_switch,segment,,e246,e277,,,r8,m2_s2,m4_s1,,,,,,,,,,,
objective_switch,segment,,e277,e302,,,r8,m4_s1,m3_s2,,,,,,,,,,,
objective_switch,segment,,e302,e324,,,r8,m3_s2,m5_s1,,,,,,,,,,,
objective_switch,segment,,e324,e366,,,r8,m5_s1,m3_s3,,,,,,,,,,,
objective_switch,segment,,e366,e440,,,r8,m3_s3,m6_s3,,,,,,,,,,,
objective_switch,segment,,e440,e449,,,r8,m6_s3,m7_s1,,,,,,,,,,,
objective_switch,segment,,e449,e463,,,r8,m7_s1,m6_s1,,,,,,,,,,,
objective_switch,segment,,e463,e481,,,r8,m6_s1,m7_s3,,,,,,,,,,,
objective_switch,segment,,e481,e495,,,r8,m7_s3,m6_s2,,,,,,,,,,,
objective_switch,segment,,e495,e510,,,r8,m6_s2,m8_s2,,,,,,,,,,,
objective_switch,segment,,e510,e515,,,r8,m8_s2,m8_s1,,,,,,,,,,,
objective_switch,segment,,e515,e550,,,r8,m8_s1,m11_s3,,,,,,,,,,,
objective_switch,segment,,e550,e594,,,r8,m11_s3,m14_s1,,,,,,,,,,,
objective_switch,segment,,e594,e624,,,r8,m14_s1,m15_s2,,,,,,,,,,,
objective_switch,segment,,e624,e645,,,r8,m15_s2,m13_s1,,,,,,,,,,,
objective_switch,segment,,e645,e669,,,r8,m13_s1,m12_s2,,,,,,,,,,,
objective_switch,segment,,e669,e712,,,r8,m12_s2,m17_s3,,,,,,,,,,,
objective_switch,segment,,e712,e743,,,r8,m17_s3,m19_s3,,,,,,,,,,,
objective_switch,segment,,e743,e762,,,r8,m19_s3,m19_s2,,,,,,,,,,,
parallel_collaboration,mission,,,,,,,,,,,,,,,m1,m10,,2026-01-01T08:05:17.94,2026-01-01T08:27:26.45
parallel_collaboration,mission,,,,,,,,,,,,,,,m1,m11,,2026-01-01T08:06:19.96,2026-01-01T08:27:26.45
parallel_collaboration,mission,,,,,,,,,,,,,,,m1,m12,,2026-01-01T08:08:30.25,2026-01-01T08:27:26.45
parallel_collaboration,mission,,,,,,,,,,,,,,,m1,m13,,2026-01-01T08:07:15.97,2026-01-01T08:27:26.45
parallel_collaboration,mission,,,,,,,,,,,,,,,m1,m14,,2026-01-01T08:08:50.04,2026-01-01T08:27:26.45
parallel_collaboration,mission,,,,,,,,,,,,,,,m1,m15,,2026-01-01T08:09:29.31,2026-01-01T08:27:26.45
parallel_collaboration,mission,,,,,,,,,,,,,,,m1,m16,,2026-01-01T08:09:51.04,2026-01-01T08:27:26.45
parallel_collaboration,mission,,,,,,,,,,,,,,,m1,m17,,2026-01-01T08:10:25.02,2026-01-01T08:27:26.45
parallel_collaboration,mission,,,,,,,,,,,,,,,m1,m18,,2026-01-01T08:11:21.71,2026-01-01T08:27:26.45
parallel_collaboration,mission,,,,,,,,,,,,,,,m1,m19,,2026-01-01T08:10:52.36,2026-01-01T08:27:26.45
parallel_collaboration,mission,,,,,,,,,,,,,,,m1,m2,,2026-01-01T08:00:58.87,2026-01-01T08:21:41.61
parallel_collaboration,mission,,,,,,,,,,,,,,,m1,m20,,2026-01-01T08:11:08.30,2026-01-01T08:27:26.45
parallel_collaboration,mission,,,,,,,,,,,,,,,m1,m3,,2026-01-01T08:02:06.85,2026-01-01T08:27:26.45
parallel_collaboration,mission,,,,,,,,,,,,,,,m1,m4,,2026-01-01T08:01:31.92,2026-01-01T08:27:26.45
parallel_collaboration,mission,,,,,,,,,,,,,,,m1,m5,,2026-01-01T08:01:19.67,2026-01-01T08:27:26.45
parallel_collaboration,mission,,,,,,,,,,,,,,,m1,m6,,2026-01-01T08:03:37.02,2026-01-01T08:27:26.45
parallel_collaboration,mission,,,,,,,,,,,,,,,m1,m7,,2026-01-01T08:02:06.60,2026-01-01T08:27:26.45
parallel_collaboration,mission,,,,,,,,,,,,,,,m1,m8,,2026-01-01T08:04:43.79,2026-01-01T08:27:26.45
parallel_collaboration,mission,,,,,,,,,,,,,,,m1,m9,,2026-01-01T08:05:37.45,2026-01-01T08:27:26.45
parallel_collaboration,mission,,,,,,,,,,,,,,,m10,m11,,2026-01-01T08:06:19.96,2026-01-01T08:34:24.95
parallel_collaboration,mission,,,,,,,,,,,,,,,m10,m12,,2026-01-01T08:08:30.25,2026-01-01T08:34:24.95
parallel_collaboration,mission,,,,,,,,,,,,,,,m10,m13,,2026-01-01T08:07:15.97,2026-01-01T08:34:24.95
parallel_collaboration,mission,,,,,,,,,,,,,,,m10,m14,,2026-01-01T08:08:50.04,2026-01-01T08:34:24.95
parallel_collaboration,mission,,,,,,,,,,,,,,,m10,m15,,2026-01-01T08:09:29.31,2026-01-01T08:34:24.95
parallel_collaboration,mission,,,,,,,,,,,,,,,m10,m16,,2026-01-01T08:09:51.04,2026-01-01T08:34:24.95
parallel_collaboration,mission,,,,,,,,,,,,,,,m10,m17,,2026-01-01T08:10:25.02,2026-01-01T08:34:24.95
parallel_collaboration,mission,,,,,,,,,,,,,,,m10,m18,,2026-01-01T08:11:21.71,2026-01-01T08:34:24.95
parallel_collaboration,mission,,,,,,,,,,,,,,,m10,m19,,2026-01-01T08:10:52.36,2026-01-01T08:34:24.95
parallel_collaboration,mission,,,,,,,,,,,,,,,m10,m2,,2026-01-01T08:05:17.94,2026-01-01T08:21:41.61
parallel_collaboration,mission,,,,,,,,,,,,,,,m10,m20,,2026-01-01T08:11:08.30,2026-01-01T08:34:24.95
parallel_collaboration,mission,,,,,,,,,,,,,,,m10,m3,,2026-01-01T08:05:17.94,2026-01-01T08:29:23.73
parallel_collaboration,mission,,,,,,,,,,,,,,,m10,m4,,2026-01-01T08:05:17.94,2026-01-01T08:28:23.60
parallel_collaboration,mission,,,,,,,,,,,,,,,m10,m5,,2026-01-01T08:05:17.94,2026-01-01T08:30:31.51
parallel_collaboration,mission,,,,,,,,,,,,,,,m10,m6,,2026-01-01T08:05:17.94,2026-01-01T08:34:24.95
parallel_collaboration,mission,,,,,,,,,,,,,,,m10,m7,,2026-01-01T08:05:17.94,2026-01-01T08:32:48.75
parallel_collaboration,mission,,,,,,,,,,,,,,,m10,m8,,2026-01-01T08:05:17.94,2026-01-01T08:34:24.95
parallel_collaboration,mission,,,,,,,,,,,,,,,m10,m9,,2026-01-01T08:05:37.45,2026-01-01T08:34:24.95
parallel_collaboration,mission,,,,,,,,,,,,,,,m11,m12,,2026-01-01T08:08:30.25,2026-01-01T08:36:43.48
parallel_collaboration,mission,,,,,,,,,,,,,,,m11,m13,,2026-01-01T08:07:15.97,2026-01-01T08:36:43.48
parallel_collaboration,mission,,,,,,,,,,,,,,,m11,m14,,2026-01-01T08:08:50.04,2026-01-01T08:36:43.48
parallel_collaboration,mission,,,,,,,,,,,,,,,m11,m15,,2026-01-01T08:09:29.31,2026-01-01T08:36:43.48
parallel_collaboration,mission,,,,,,,,,,,,,,,m11,m16,,2026-01-01T08:09:51.04,2026-01-01T08:36:43.48
parallel_collaboration,mission,,,,,,,,,,,,,,,m11,m17,,2026-01-01T08:10:25.02,2026-01-01T08:36:43.48
parallel_collaboration,mission,,,,,,,,,,,,,,,m11,m18,,2026-01-01T08:11:21.71,2026-01-01T08:36:43.48
parallel_collaboration,mission,,,,,,,,,,,,,,,m11,m19,,2026-01-01T08:10:52.36,2026-01-01T08:36:43.48
parallel_collaboration,mission,,,,,,,,,,,,,,,m11,m2,,2026-01-01T08:06:19.96,2026-01-01T08:21:41.61
parallel_collaboration,mission,,,,,,,,,,,,,,,m11,m20,,2026-01-01T08:11:08.30,2026-01-01T08:36:43.48
parallel_collaboration,mission,,,,,,,,,,,,,,,m11,m3,,2026-01-01T08:06:19.96,2026-01-01T08:29:23.73
parallel_collaboration,mission,,,,,,,,,,,,,,,m11,m4,,2026-01-01T08:06:19.96,2026-01-01T08:28:23.60
parallel_collaboration,mission,,,,,,,,,,,,,,,m11,m5,,2026-01-01T08:06:19.96,2026-01-01T08:30:31.51
parallel_collaboration,mission,,,,,,,,,,,,,,,m11,m6,,2026-01-01T08:06:19.96,2026-01-01T08:34:28.73
parallel_collaboration,mission,,,,,,,,,,,,,,,m11,m7,,2026-01-01T08:06:19.96,2026-01-01T08:32:48.75
parallel_collaboration,mission,,,,,,,,,,,,,,,m11,m8,,2026-01-01T08:06:19.96,2026-01-01T08:36:03.83
parallel_collaboration,mission,,,,,,,,,,,,,,,m11,m9,,2026-01-01T08:06:19.96,2026-01-01T08:35:43.37
parallel_collaboration,mission,,,,,,,,,,,,,,,m12,m13,,2026-01-01T08:08:30.25,2026-01-01T08:36:47.51
parallel_collaboration,mission,,,,,,,,,,,,,,,m12,m14,,2026-01-01T08:08:50.04,2026-01-01T08:38:05.83
parallel_collaboration,mission,,,,,,,,,,,,,,,m12,m15,,2026-01-01T08:09:29.31,2026-01-01T08:38:53.13
parallel_collaboration,mission,,,,,,,,,,,,,,,m12,m16,,2026-01-01T08:09:51.04,2026-01-01T08:38:53.13
parallel_collaboration,mission,,,,,,,,,,,,,,,m12,m17,,2026-01-01T08:10:25.02,2026-01-01T08:38:53.13
parallel_collaboration,mission,,,,,,,,,,,,,,,m12,m18,,2026-01-01T08:11:21.71,2026-01-01T08:38:53.13
parallel_collaboration,mission,,,,,,,,,,,,,,,m12,m19,,2026-01-01T08:10:52.36,2026-01-01T08:38:53.13
parallel_collaboration,mission,,,,,,,,,,,,,,,m12,m2,,2026-01-01T08:08:30.25,2026-01-01T08:21:41.61
parallel_collaboration,mission,,,,,,,,,,,,,,,m12,m20,,2026-01-01T08:11:08.30,2026-01-01T08:38:53.13
parallel_collaboration,mission,,,,,,,,,,,,,,,m12,m3,,2026-01-01T08:08:30.25,2026-01-01T08:29:23.73
parallel_collaboration,mission,,,,,,,,,,,,,,,m12,m4,,2026-01-01T08:08:30.25,2026-01-01T08:28:23.60
parallel_collaboration,mission,,,,,,,,,,,,,,,m12,m5,,2026-01-01T08:08:30.25,2026-01-01T08:30:31.51
parallel_collaboration,mission,,,,,,,,,,,,,,,m12,m6,,2026-01-01T08:08:30.25,2026-01-01T08:34:28.73
parallel_collaboration,mission,,,,,,,,,,,,,,,m12,m7,,2026-01-01T08:08:30.25,2026-01-01T08:32:48.75
parallel_collaboration,mission,,,,,,,,,,,,,,,m12,m8,,2026-01-01T08:08:30.25,2026-01-01T08:36:03.83
parallel_collaboration,mission,,,,,,,,,,,,,,,m12,m9,,2026-01-01T08:08:30.25,2026-01-01T08:35:43.37
parallel_collaboration,mission,,,,,,,,,,,,,,,m13,m14,,2026-01-01T08:08:50.04,2026-01-01T08:36:47.51
parallel_collaboration,mission,,,,,,,,,,,,,,,m13,m15,,2026-01-01T08:09:29.31,2026-01-01T08:36:47.51
parallel_collaboration,mission,,,,,,,,,,,,,,,m13,m16,,2026-01-01T08:09:51.04,2026-01-01T08:36:47.51
parallel_collaboration,mission,,,,,,,,,,,,,,,m13,m17,,2026-01-01T08:10:25.02,2026-01-01T08:36:47.51
parallel_collaboration,mission,,,,,,,,,,,,,,,m13,m18,,2026-01-01T08:11:21.71,2026-01-01T08:36:47.51
parallel_collaboration,mission,,,,,,,,,,,,,,,m13,m19,,2026-01-01T08:10:52.36,2026-01-01T08:36:47.51
parallel_collaboration,mission,,,,,,,,,,,,,,,m13,m2,,2026-01-01T08:07:15.97,2026-01-01T08:21:41.61
parallel_collaboration,mission,,,,,,,,,,,,,,,m13,m20,,2026-01-01T08:11:08.30,2026-01-01T08:36:47.51
parallel_collaboration,mission,,,,,,,,,,,,,,,m13,m3,,2026-01-01T08:07:15.97,2026-01-01T08:29:23.73
parallel_collaboration,mission,,,,,,,,,,,,,,,m13,m4,,2026-01-01T08:07:15.97,2026-01-01T08:28:23.60
parallel_collaboration,mission,,,,,,,,,,,,,,,m13,m5,,2026-01-01T08:07:15.97,2026-01-01T08:30:31.51
parallel_collaboration,mission,,,,,,,,,,,,,,,m13,m6,,2026-01-01T08:07:15.97,2026-01-01T08:34:28.73
parallel_collaboration,mission,,,,,,,,,,,,,,,m13,m7,,2026-01-01T08:07:15.97,2026-01-01T08:32:48.75
parallel_collaboration,mission,,,,,,,,,,,,,,,m13,m8,,2026-01-01T08:07:15.97,2026-01-01T08:36:03.83
parallel_collaboration,mission,,,,,,,,,,,,,,,m13,m9,,2026-01-01T08:07:15.97,2026-01-01T08:35:43.37
parallel_collaboration,mission,,,,,,,,,,,,,,,m14,m15,,2026-01-01T08:09:29.31,2026-01-01T08:38:05.83
parallel_collaboration,mission,,,,,,,,,,,,,,,m14,m16,,2026-01-01T08:09:51.04,2026-01-01T08:38:05.83
parallel_collaboration,mission,,,,,,,,,,,,,,,m14,m17,,2026-01-01T08:10:25.02,2026-01-01T08:38:05.83
parallel_collaboration,mission,,,,,,,,,,,,,,,m14,m18,,2026-01-01T08:11:21.71,2026-01-01T08:38:05.83
parallel_collaboration,mission,,,,,,,,,,,,,,,m14,m19,,2026-01-01T08:10:52.36,2026-01-01T08:38:05.83
parallel_collaboration,mission,,,,,,,,,,,,,,,m14,m2,,2026-01-01T08:08:50.04,2026-01-01T08:21:41.61
parallel_collaboration,mission,,,,,,,,,,,,,,,m14,m20,,2026-01-01T08:11:08.30,2026-01-01T08:38:05.83
parallel_collaboration,mission,,,,,,,,,,,,,,,m14,m3,,2026-01-01T08:08:50.04,2026-01-01T08:29:23.73
parallel_collaboration,mission,,,,,,,,,,,,,,,m14,m4,,2026-01-01T08:08:50.04,2026-01-01T08:28:23.60
parallel_collaboration,mission,,,,,,,,,,,,,,,m14,m5,,2026-01-01T08:08:50.04,2026-01-01T08:30:31.51
parallel_collaboration,mission,,,,,,,,,,,,,,,m14,m6,,2026-01-01T08:08:50.04,2026-01-01T08:34:28.73
parallel_collaboration,mission,,,,,,,,,,,,,,,m14,m7,,2026-01-01T08:08:50.04,2026-01-01T08:32:48.75
parallel_collaboration,mission,,,,,,,,,,,,,,,m14,m8,,2026-01-01T08:08:50.04,2026-01-01T08:36:03.83
parallel_collaboration,mission,,,,,,,,,,,,,,,m14,m9,,2026-01-01T08:08:50.04,2026-01-01T08:35:43.37
parallel_collaboration,mission,,,,,,,,,,,,,,,m15,m16,,2026-01-01T08:09:51.04,2026-01-01T08:39:41.12
parallel_collaboration,mission,,,,,,,,,,,,,,,m15,m17,,2026-01-01T08:10:25.02,2026-01-01T08:39:41.12
