event_id,event_type,activity,start_time,end_time,robot_id,mission_id,segment_id
192,Task,disinfect,2026-08-27T18:42:39.282229,2026-08-27T18:42:53.288436,robot4,m3,s3
193,Task,final_room_check,2026-08-27T18:42:56.290660,2026-08-27T18:43:06.795527,robot4,m3,s3
194,Control,move_to,2026-08-27T18:43:07.292331,2026-08-27T18:43:10.127271,robot4,m3,s1
195,Task,disinfect,2026-08-27T18:43:10.129419,2026-08-27T18:43:22.137447,robot4,m3,s1
196,Task,final_room_check,2026-08-27T18:43:24.294263,2026-08-27T18:43:33.301142,robot4,m3,s1
197,Control,move_to,2026-08-27T18:44:15.279573,2026-08-27T18:45:00.006208,robot4,m3,s12
198,Task,disinfect,2026-08-27T18:45:00.007958,2026-08-27T18:45:06.016040,robot4,m3,s12
199,Control,undock,2026-08-27T18:39:38.339007,2026-08-27T18:39:42.344760,robot5,m3,s7
200,Control,move_to,2026-08-27T18:39:42.347306,2026-08-27T18:40:05.158229,robot5,m3,s7
201,Task,check_room,2026-08-27T18:40:05.159946,2026-08-27T18:40:09.667289,robot5,m3,s7
202,Control,move_to,2026-08-27T18:40:10.287764,2026-08-27T18:40:30.393695,robot5,m3,s14
203,Task,check_room,2026-08-27T18:40:30.395737,2026-08-27T18:40:36.403214,robot5,m3,s14
204,Control,move_to,2026-08-27T18:40:37.282517,2026-08-27T18:40:51.430767,robot5,m3,s12
205,Task,check_room,2026-08-27T18:40:51.432265,2026-08-27T18:40:55.934741,robot5,m3,s12
206,Control,move_to,2026-08-27T18:40:56.282170,2026-08-27T18:41:40.156311,robot5,m3,s4
207,Task,mop,2026-08-27T18:41:40.159342,2026-08-27T18:42:02.165541,robot5,m3,s4
208,Task,disinfect,2026-08-27T18:42:04.292667,2026-08-27T18:42:12.298244,robot5,m3,s4
209,Task,final_room_check,2026-08-27T18:42:13.306691,2026-08-27T18:42:19.313132,robot5,m3,s4
210,Control,move_to,2026-08-27T18:42:20.281448,2026-08-27T18:42:29.229816,robot5,m3,s6
211,Task,disinfect,2026-08-27T18:42:29.230362,2026-08-27T18:42:41.236340,robot5,m3,s6
212,Task,final_room_check,2026-08-27T18:42:43.359562,2026-08-27T18:42:52.363484,robot5,m3,s6
213,Control,move_to,2026-08-27T18:42:53.288455,2026-08-27T18:43:02.242210,robot5,m3,s8
214,Task,disinfect,2026-08-27T18:43:02.244333,2026-08-27T18:43:16.252389,robot5,m3,s8
215,Task,final_room_check,2026-08-27T18:43:18.298856,2026-08-27T18:43:28.805963,robot5,m3,s8
216,Control,move_to,2026-08-27T18:43:29.309434,2026-08-27T18:44:06.677905,robot5,m3,s13
217,Task,disinfect,2026-08-27T18:44:06.680941,2026-08-27T18:44:20.688998,robot5,m3,s13
218,Control,undock,2026-08-27T18:39:38.338223,2026-08-27T18:39:42.344709,robot6,m3,s4
219,Control,move_to,2026-08-27T18:39:42.347317,2026-08-27T18:40:06.434859,robot6,m3,s4
220,Task,check_room,2026-08-27T18:40:06.435475,2026-08-27T18:40:12.440340,robot6,m3,s4
221,Control,move_to,2026-08-27T18:40:13.278151,2026-08-27T18:40:36.609786,robot6,m3,s9
222,Task,check_room,2026-08-27T18:40:36.611410,2026-08-27T18:40:42.618679,robot6,m3,s9
223,Control,move_to,2026-08-27T18:40:43.281529,2026-08-27T18:41:00.493932,robot6,m3,s7
224,Task,mop,2026-08-27T18:41:00.496329,2026-08-27T18:41:17.004001,robot6,m3,s7
225,Control,move_to,2026-08-27T18:41:22.287627,2026-08-27T18:41:30.782855,robot6,m3,s6
226,Task,mop,2026-08-27T18:41:30.785431,2026-08-27T18:42:03.792761,robot6,m3,s6
227,Control,move_to,2026-08-27T18:42:09.397733,2026-08-27T18:42:36.614049,robot6,m3,s14
228,Task,mop,2026-08-27T18:42:36.616096,2026-08-27T18:42:58.621437,robot6,m3,s14
229,Control,move_to,2026-08-27T18:42:59.270490,2026-08-27T18:43:08.219584,robot6,m3,s11
230,Task,mop,2026-08-27T18:43:08.221029,2026-08-27T18:43:41.227463,robot6,m3,s11
231,Control,undock,2026-08-27T18:39:38.342133,2026-08-27T18:39:42.347298,robot7,m3,s5
232,Control,move_to,2026-08-27T18:39:42.349025,2026-08-27T18:40:07.094745,robot7,m3,s5
233,Task,check_room,2026-08-27T18:40:07.097311,2026-08-27T18:40:14.606481,robot7,m3,s5
234,Control,move_to,2026-08-27T18:40:15.280976,2026-08-27T18:40:36.921293,robot7,m3,s10
235,Task,check_room,2026-08-27T18:40:36.923710,2026-08-27T18:40:44.431072,robot7,m3,s10
236,Control,move_to,2026-08-27T18:40:45.284783,2026-08-27T18:41:36.279103,robot7,m3,s1
237,Task,mop,2026-08-27T18:41:36.280139,2026-08-27T18:42:09.383805,robot7,m3,s1
238,Control,move_to,2026-08-27T18:42:14.292209,2026-08-27T18:42:48.707112,robot7,m3,s9
239,Task,mop,2026-08-27T18:42:48.708291,2026-08-27T18:43:10.711715,robot7,m3,s9
240,Control,move_to,2026-08-27T18:43:11.287717,2026-08-27T18:43:31.393608,robot7,m3,s15
241,Task,mop,2026-08-27T18:43:31.395324,2026-08-27T18:43:58.902487,robot7,m3,s15
242,Control,undock,2026-08-27T18:39:38.357888,2026-08-27T18:39:42.363627,robot8,m3,s6
243,Control,move_to,2026-08-27T18:39:42.365309,2026-08-27T18:40:09.203182,robot8,m3,s6
244,Task,check_room,2026-08-27T18:40:09.204147,2026-08-27T18:40:18.210637,robot8,m3,s6
245,Control,move_to,2026-08-27T18:40:18.279813,2026-08-27T18:40:58.777587,robot8,m3,s11
246,Task,check_room,2026-08-27T18:40:58.780197,2026-08-27T18:41:07.787208,robot8,m3,s11
247,Control,move_to,2026-08-27T18:41:12.284865,2026-08-27T18:41:42.027811,robot8,m3,s5
248,Task,mop,2026-08-27T18:41:42.029629,2026-08-27T18:42:09.533142,robot8,m3,s5
249,Control,move_to,2026-08-27T18:42:13.306321,2026-08-27T18:42:32.178939,robot8,m3,s13
250,Task,mop,2026-08-27T18:42:32.179666,2026-08-27T18:43:10.685520,robot8,m3,s13
251,Control,move_to,2026-08-27T18:43:21.295272,2026-08-27T18:43:58.072859,robot8,m3,s12
252,Task,mop,2026-08-27T18:43:58.074939,2026-08-27T18:44:14.582440,robot8,m3,s12
253,Control,undock,2026-08-27T18:39:38.380378,2026-08-27T18:39:42.386029,robot9,m3,s13
254,Control,move_to,2026-08-27T18:39:42.388214,2026-08-27T18:40:24.771635,robot9,m3,s13
255,Task,check_room,2026-08-27T18:40:24.772232,2026-08-27T18:40:35.278371,robot9,m3,s13
256,Control,move_to,2026-08-27T18:40:36.302188,2026-08-27T18:40:43.522823,robot9,m3,s2
257,Task,mop,2026-08-27T18:40:43.545384,2026-08-27T18:41:00.067940,robot9,m3,s2
258,Control,move_to,2026-08-27T18:41:00.281580,2026-08-27T18:41:16.780919,robot9,m3,s8
259,Task,mop,2026-08-27T18:41:16.783400,2026-08-27T18:41:55.292789,robot9,m3,s8
260,Control,move_to,2026-08-27T18:42:55.299943,2026-08-27T18:43:34.141538,robot9,m3,s10
261,Task,mop,2026-08-27T18:43:34.143994,2026-08-27T18:44:01.653228,robot9,m3,s10
