event_id,event_type,activity,start_time,end_time,robot_id,mission_id,segment_id
235,Task,mop,2026-08-27T18:25:13.812090,2026-08-27T18:25:35.822127,robot6,m3,m3_s9
236,Control,move_to,2026-08-27T18:25:57.513425,2026-08-27T18:26:18.780441,robot6,m3,m3_s10
237,Task,mop,2026-08-27T18:26:18.781571,2026-08-27T18:26:46.288873,robot6,m3,m3_s10
238,Control,move_to,2026-08-27T18:26:48.473108,2026-08-27T18:27:16.548181,robot6,m3,m3_s13
239,Task,mop,2026-08-27T18:27:16.549036,2026-08-27T18:27:55.055108,robot6,m3,m3_s13
240,Task,final_room_check,2026-08-27T18:28:40.486776,2026-08-27T18:28:50.994506,robot6,m3,m3_s13
241,Control,undock,2026-08-27T18:22:17.496524,2026-08-27T18:22:21.506841,robot7,m3,m3_s4
242,Control,move_to,2026-08-27T18:22:21.508478,2026-08-27T18:22:45.596762,robot7,m3,m3_s4
243,Task,check_room,2026-08-27T18:22:45.598634,2026-08-27T18:22:51.606356,robot7,m3,m3_s4
244,Control,move_to,2026-08-27T18:22:52.472335,2026-08-27T18:23:16.560074,robot7,m3,m3_s13
245,Task,check_room,2026-08-27T18:23:16.560694,2026-08-27T18:23:27.064733,robot7,m3,m3_s13
246,Control,move_to,2026-08-27T18:23:28.486235,2026-08-27T18:23:40.154312,robot7,m3,m3_s1
247,Task,mop,2026-08-27T18:23:40.156460,2026-08-27T18:24:13.161185,robot7,m3,m3_s1
248,Control,move_to,2026-08-27T18:24:51.483161,2026-08-27T18:25:00.436554,robot7,m3,m3_s8
249,Task,mop,2026-08-27T18:25:00.439495,2026-08-27T18:25:38.948279,robot7,m3,m3_s8
250,Task,final_room_check,2026-08-27T18:26:12.472842,2026-08-27T18:26:22.980242,robot7,m3,m3_s8
251,Control,move_to,2026-08-27T18:26:37.582391,2026-08-27T18:27:27.709312,robot7,m3,m3_s12
252,Task,mop,2026-08-27T18:27:27.711144,2026-08-27T18:27:44.217477,robot7,m3,m3_s12
253,Task,final_room_check,2026-08-27T18:28:09.475341,2026-08-27T18:28:13.982907,robot7,m3,m3_s12
254,Control,undock,2026-08-27T18:22:17.505902,2026-08-27T18:22:21.510750,robot8,m3,m3_s8
255,Control,move_to,2026-08-27T18:22:21.511706,2026-08-27T18:22:38.009828,robot8,m3,m3_s8
