event_id,event_type,activity,start_time,end_time,robot_id,mission_id,segment_id
255,Task,final_room_check,2026-08-27T19:30:37.535285,2026-08-27T19:30:42.044204,robot7,m3,m3_s12
256,Control,undock,2026-08-27T19:24:49.506513,2026-08-27T19:24:53.510335,robot8,m3,m3_s3
257,Control,move_to,2026-08-27T19:24:53.511538,2026-08-27T19:25:16.321161,robot8,m3,m3_s3
258,Task,check_room,2026-08-27T19:25:16.323396,2026-08-27T19:25:26.829587,robot8,m3,m3_s3
259,Control,move_to,2026-08-27T19:25:27.507772,2026-08-27T19:26:02.442986,robot8,m3,m3_s14
260,Task,check_room,2026-08-27T19:26:02.443882,2026-08-27T19:26:08.448007,robot8,m3,m3_s14
261,Control,move_to,2026-08-27T19:26:13.533586,2026-08-27T19:26:43.272883,robot8,m3,m3_s4
262,Task,mop,2026-08-27T19:26:43.275598,2026-08-27T19:27:05.280868,robot8,m3,m3_s4
263,Control,move_to,2026-08-27T19:27:07.504982,2026-08-27T19:27:19.507948,robot8,m3,m3_s8
264,Task,mop,2026-08-27T19:27:19.508900,2026-08-27T19:27:58.014555,robot8,m3,m3_s8
265,Control,move_to,2026-08-27T19:28:04.512812,2026-08-27T19:28:08.516806,robot8,m3,m3_s1
266,Task,final_room_check,2026-08-27T19:28:08.517910,2026-08-27T19:28:17.523146,robot8,m3,m3_s1
267,Control,move_to,2026-08-27T19:28:34.514529,2026-08-27T19:28:43.465665,robot8,m3,m3_s8
268,Task,final_room_check,2026-08-27T19:28:43.468702,2026-08-27T19:28:53.973603,robot8,m3,m3_s8
269,Control,move_to,2026-08-27T19:29:19.511367,2026-08-27T19:29:56.880818,robot8,m3,m3_s13
270,Task,mop,2026-08-27T19:29:56.883324,2026-08-27T19:30:35.391663,robot8,m3,m3_s13
271,Control,move_to,2026-08-27T19:30:38.506845,2026-08-27T19:31:03.254539,robot8,m3,m3_s14
272,Task,final_room_check,2026-08-27T19:31:03.256770,2026-08-27T19:31:09.264171,robot8,m3,m3_s14
273,Control,undock,2026-08-27T19:24:49.508370,2026-08-27T19:24:53.511447,robot9,m3,m3_s4
274,Control,move_to,2026-08-27T19:24:53.512306,2026-08-27T19:25:17.599674,robot9,m3,m3_s4
275,Task,check_room,2026-08-27T19:25:17.600312,2026-08-27T19:25:23.604893,robot9,m3,m3_s4
276,Control,move_to,2026-08-27T19:25:24.504018,2026-08-27T19:25:48.594916,robot9,m3,m3_s13
277,Task,check_room,2026-08-27T19:25:48.597539,2026-08-27T19:25:59.103616,robot9,m3,m3_s13
278,Control,move_to,2026-08-27T19:26:06.511719,2026-08-27T19:26:17.832089,robot9,m3,m3_s3
279,Task,mop,2026-08-27T19:26:17.834653,2026-08-27T19:26:56.341653,robot9,m3,m3_s3
280,Control,move_to,2026-08-27T19:27:03.550483,2026-08-27T19:27:40.760722,robot9,m3,m3_s9
281,Task,mop,2026-08-27T19:27:40.762615,2026-08-27T19:28:02.770467,robot9,m3,m3_s9
282,Task,final_room_check,2026-08-27T19:28:36.520565,2026-08-27T19:28:42.524967,robot9,m3,m3_s9
283,Control,move_to,2026-08-27T19:29:28.515765,2026-08-27T19:29:49.782605,robot9,m3,m3_s10
284,Task,final_room_check,2026-08-27T19:29:49.785029,2026-08-27T19:29:57.292053,robot9,m3,m3_s10
285,Control,move_to,2026-08-27T19:30:10.535638,2026-08-27T19:30:19.485348,robot9,m3,m3_s11
286,Task,final_room_check,2026-08-27T19:30:19.487829,2026-08-27T19:30:28.495677,robot9,m3,m3_s11
