event_id,event_type,activity,start_time,end_time,robot_id,mission_id,segment_id,task_id
e170,Control,navigate,2026-01-01T08:14:00.10,2026-01-01T08:14:58.89,r7,,,
e98,Control,position,2026-01-01T08:14:01.46,2026-01-01T08:14:03.19,r5,,,
e99,Control,align_camera,2026-01-01T08:14:03.19,2026-01-01T08:14:05.56,r5,,,
e100,Task,survey_field,2026-01-01T08:14:05.56,2026-01-01T08:14:15.40,r5,m19,,t172
e77,Control,navigate,2026-01-01T08:14:07.90,2026-01-01T08:16:59.10,r3,,,
e134,Control,position,2026-01-01T08:14:08.33,2026-01-01T08:14:09.95,r1,,,
e135,Control,align_camera,2026-01-01T08:14:09.95,2026-01-01T08:14:11.76,r1,,,
e136,Task,inspect,2026-01-01T08:14:11.76,2026-01-01T08:14:24.67,r1,m2,m2_s2,t14
e101,Control,navigate,2026-01-01T08:14:15.40,2026-01-01T08:15:26.97,r5,,,
e158,Control,navigate,2026-01-01T08:14:24.67,2026-01-01T08:17:13.25,r1,,,
e171,Control,position,2026-01-01T08:14:58.89,2026-01-01T08:15:00.72,r7,,,
e172,Control,align_camera,2026-01-01T08:15:00.72,2026-01-01T08:15:02.67,r7,,,
e173,Task,inspect,2026-01-01T08:15:02.67,2026-01-01T08:15:16.66,r7,m8,m8_s2,t71
e332,Control,position,2026-01-01T08:15:08.84,2026-01-01T08:15:11.15,r8,,,
e333,Control,align_gripper,2026-01-01T08:15:11.15,2026-01-01T08:15:13.03,r8,,,
e334,Control,grasp,2026-01-01T08:15:13.03,2026-01-01T08:15:15.97,r8,,,
e335,Task,harvest,2026-01-01T08:15:15.97,2026-01-01T08:15:39.66,r8,m2,m2_s1,t13
e205,Control,navigate,2026-01-01T08:15:16.66,2026-01-01T08:17:25.44,r7,,,
e102,Control,position,2026-01-01T08:15:26.97,2026-01-01T08:15:29.20,r5,,,
e103,Control,align_camera,2026-01-01T08:15:29.20,2026-01-01T08:15:30.99,r5,,,
e104,Task,survey_field,2026-01-01T08:15:30.99,2026-01-01T08:15:39.81,r5,m20,,t182
e113,Control,navigate,2026-01-01T08:15:39.81,2026-01-01T08:18:15.29,r5,,,
e78,Control,position,2026-01-01T08:16:59.10,2026-01-01T08:17:01.35,r3,,,
e79,Control,align_camera,2026-01-01T08:17:01.35,2026-01-01T08:17:03.29,r3,,,
e80,Task,inspect,2026-01-01T08:17:03.29,2026-01-01T08:17:17.18,r3,m7,m7_s1,t59
e159,Control,position,2026-01-01T08:17:13.25,2026-01-01T08:17:15.08,r1,,,
e160,Control,align_camera,2026-01-01T08:17:15.08,2026-01-01T08:17:16.70,r1,,,
e161,Task,inspect,2026-01-01T08:17:16.70,2026-01-01T08:17:30.36,r1,m4,m4_s2,t33
e105,Control,navigate,2026-01-01T08:17:17.18,2026-01-01T08:18:04.59,r3,,,
e388,Control,navigate,2026-01-01T08:17:17.18,2026-01-01T08:18:47.26,r2,,,
e206,Control,position,2026-01-01T08:17:25.44,2026-01-01T08:17:27.40,r7,,,
e207,Control,align_camera,2026-01-01T08:17:27.40,2026-01-01T08:17:29.08,r7,,,
e208,Task,inspect,2026-01-01T08:17:29.08,2026-01-01T08:17:41.02,r7,m9,m9_s1,t78
e174,Control,navigate,2026-01-01T08:17:30.36,2026-01-01T08:19:21.80,r1,,,
e225,Control,navigate,2026-01-01T08:17:41.02,2026-01-01T08:19:40.52,r7,,,
e106,Control,position,2026-01-01T08:18:04.59,2026-01-01T08:18:06.55,r3,,,
e107,Control,align_camera,2026-01-01T08:18:06.55,2026-01-01T08:18:08.24,r3,,,
e108,Task,inspect,2026-01-01T08:18:08.24,2026-01-01T08:18:19.20,r3,m5,m5_s1,t40
e114,Control,position,2026-01-01T08:18:15.29,2026-01-01T08:18:17.54,r5,,,
e115,Control,align_camera,2026-01-01T08:18:17.54,2026-01-01T08:18:19.26,r5,,,
e125,Control,navigate,2026-01-01T08:18:19.20,2026-01-01T08:19:53.25,r3,,,
e116,Task,inspect,2026-01-01T08:18:19.26,2026-01-01T08:18:31.69,r5,m5,m5_s3,t45
e117,Control,navigate,2026-01-01T08:18:31.69,2026-01-01T08:20:40.89,r5,,,
e389,Control,position,2026-01-01T08:18:47.26,2026-01-01T08:18:49.32,r2,,,
e390,Control,activate_sprayer,2026-01-01T08:18:49.32,2026-01-01T08:18:52.44,r2,,,
e391,Task,spray,2026-01-01T08:18:52.44,2026-01-01T08:19:08.40,r2,m7,m7_s1,t60
e396,Control,navigate,2026-01-01T08:19:08.40,2026-01-01T08:21:19.51,r2,,,
e175,Control,position,2026-01-01T08:19:21.80,2026-01-01T08:19:23.95,r1,,,
e176,Control,align_camera,2026-01-01T08:19:23.95,2026-01-01T08:19:26.15,r1,,,
e177,Task,inspect,2026-01-01T08:19:26.15,2026-01-01T08:19:40.49,r1,m8,m8_s3,t74
e182,Control,navigate,2026-01-01T08:19:40.49,2026-01-01T08:21:44.17,r1,,,
e226,Control,position,2026-01-01T08:19:40.52,2026-01-01T08:19:42.14,r7,,,
e227,Control,align_camera,2026-01-01T08:19:42.14,2026-01-01T08:19:44.25,r7,,,
e228,Task,inspect,2026-01-01T08:19:44.25,2026-01-01T08:19:56.42,r7,m6,m6_s3,t55
e126,Control,position,2026-01-01T08:19:53.25,2026-01-01T08:19:55.59,r3,,,
e127,Control,align_camera,2026-01-01T08:19:55.59,2026-01-01T08:19:57.27,r3,,,
e229,Control,navigate,2026-01-01T08:19:56.42,2026-01-01T08:21:14.20,r7,,,
e128,Task,inspect,2026-01-01T08:19:57.27,2026-01-01T08:20:08.63,r3,m3,m3_s3,t26
e141,Control,navigate,2026-01-01T08:20:08.63,2026-01-01T08:21:40.22,r3,,,
e118,Control,position,2026-01-01T08:20:40.89,2026-01-01T08:20:43.17,r5,,,
e119,Control,align_camera,2026-01-01T08:20:43.17,2026-01-01T08:20:45.07,r5,,,
e120,Task,inspect,2026-01-01T08:20:45.07,2026-01-01T08:20:59.35,r5,m3,m3_s1,t21
e427,Control,navigate,2026-01-01T08:20:59.35,2026-01-01T08:22:21.14,r6,,,
e137,Control,navigate,2026-01-01T08:20:59.35,2026-01-01T08:23:14.00,r5,,,
e230,Control,position,2026-01-01T08:21:14.20,2026-01-01T08:21:15.91,r7,,,
e231,Control,align_camera,2026-01-01T08:21:15.91,2026-01-01T08:21:17.80,r7,,,
e232,Task,inspect,2026-01-01T08:21:17.80,2026-01-01T08:21:27.86,r7,m11,m11_s1,t97
e397,Control,position,2026-01-01T08:21:19.51,2026-01-01T08:21:21.32,r2,,,
e398,Control,activate_sprayer,2026-01-01T08:21:21.32,2026-01-01T08:21:24.56,r2,,,
e399,Task,spray,2026-01-01T08:21:24.56,2026-01-01T08:21:39.75,r2,m9,m9_s1,t79
e275,Control,navigate,2026-01-01T08:21:27.86,2026-01-01T08:23:30.41,r7,,,
e404,Control,navigate,2026-01-01T08:21:39.75,2026-01-01T08:23:36.62,r2,,,
e142,Control,position,2026-01-01T08:21:40.22,2026-01-01T08:21:42.43,r3,,,
e143,Control,activate_sprayer,2026-01-01T08:21:42.43,2026-01-01T08:21:45.86,r3,,,
e183,Control,position,2026-01-01T08:21:44.17,2026-01-01T08:21:45.97,r1,,,
e144,Task,spray,2026-01-01T08:21:45.86,2026-01-01T08:22:06.16,r3,m1,m1_s3,t8
e184,Control,align_camera,2026-01-01T08:21:45.97,2026-01-01T08:21:47.57,r1,,,
e185,Task,inspect,2026-01-01T08:21:47.57,2026-01-01T08:21:59.07,r1,m13,m13_s2,t119
e190,Control,navigate,2026-01-01T08:21:59.07,2026-01-01T08:22:41.46,r1,,,
e440,Control,navigate,2026-01-01T08:21:59.07,2026-01-01T08:23:16.75,r8,,,
e445,Control,navigate,2026-01-01T08:22:06.16,2026-01-01T08:23:49.85,r4,,,
e150,Control,navigate,2026-01-01T08:22:06.16,2026-01-01T08:24:11.13,r3,,,
e428,Control,position,2026-01-01T08:22:21.14,2026-01-01T08:22:23.22,r6,,,
e429,Control,activate_sprayer,2026-01-01T08:22:23.22,2026-01-01T08:22:26.67,r6,,,
e430,Task,spray,2026-01-01T08:22:26.67,2026-01-01T08:22:43.56,r6,m3,m3_s1,t22
e191,Control,position,2026-01-01T08:22:41.46,2026-01-01T08:22:43.29,r1,,,
e192,Control,align_camera,2026-01-01T08:22:43.29,2026-01-01T08:22:45.53,r1,,,
e193,Task,inspect,2026-01-01T08:22:45.53,2026-01-01T08:22:55.46,r1,m10,m10_s1,t88
e217,Control,navigate,2026-01-01T08:22:55.46,2026-01-01T08:24:27.30,r1,,,
e138,Control,position,2026-01-01T08:23:14.00,2026-01-01T08:23:15.79,r5,,,
e139,Control,align_camera,2026-01-01T08:23:15.79,2026-01-01T08:23:17.63,r5,,,
e441,Control,position,2026-01-01T08:23:16.75,2026-01-01T08:23:19.07,r8,,,
e140,Task,inspect,2026-01-01T08:23:17.63,2026-01-01T08:23:31.33,r5,m2,m2_s3,t17
e442,Control,align_gripper,2026-01-01T08:23:19.07,2026-01-01T08:23:20.72,r8,,,
e443,Control,grasp,2026-01-01T08:23:20.72,2026-01-01T08:23:24.07,r8,,,
e444,Task,harvest,2026-01-01T08:23:24.07,2026-01-01T08:23:52.71,r8,m13,m13_s2,t120
e276,Control,position,2026-01-01T08:23:30.41,2026-01-01T08:23:32.69,r7,,,
e162,Control,navigate,2026-01-01T08:23:31.33,2026-01-01T08:24:44.36,r5,,,
e277,Control,align_camera,2026-01-01T08:23:32.69,2026-01-01T08:23:34.55,r7,,,
e278,Task,inspect,2026-01-01T08:23:34.55,2026-01-01T08:23:44.29,r7,m12,m12_s1,t107
e405,Control,position,2026-01-01T08:23:36.62,2026-01-01T08:23:38.91,r2,,,
e406,Control,activate_sprayer,2026-01-01T08:23:38.91,2026-01-01T08:23:42.13,r2,,,
e407,Task,spray,2026-01-01T08:23:42.13,2026-01-01T08:23:59.25,r2,m5,m5_s3,t46
e305,Control,navigate,2026-01-01T08:23:44.29,2026-01-01T08:25:21.24,r7,,,
