pattern_type,objective_type,objective_id,prev_event_id,next_event_id,from_robot_id,to_robot_id,robot_id,from_objective_id,to_objective_id,event_i,event_j,event_k,returning_robot_id,intermediate_robot_id,reason_capability,objective_1,objective_2,mission_id,overlap_start,overlap_end
parallel_collaboration,mission,,,,,,,,,,,,,,,m13,m5,,2026-01-01T08:07:18.43,2026-01-01T08:28:33.23
parallel_collaboration,mission,,,,,,,,,,,,,,,m13,m6,,2026-01-01T08:07:18.43,2026-01-01T08:31:48.69
parallel_collaboration,mission,,,,,,,,,,,,,,,m13,m7,,2026-01-01T08:07:18.43,2026-01-01T08:30:59.52
parallel_collaboration,mission,,,,,,,,,,,,,,,m13,m8,,2026-01-01T08:07:18.43,2026-01-01T08:32:57.27
parallel_collaboration,mission,,,,,,,,,,,,,,,m13,m9,,2026-01-01T08:07:18.43,2026-01-01T08:35:33.39
parallel_collaboration,mission,,,,,,,,,,,,,,,m14,m15,,2026-01-01T08:09:36.59,2026-01-01T08:36:47.84
parallel_collaboration,mission,,,,,,,,,,,,,,,m14,m16,,2026-01-01T08:09:58.32,2026-01-01T08:36:47.84
parallel_collaboration,mission,,,,,,,,,,,,,,,m14,m17,,2026-01-01T08:11:04.59,2026-01-01T08:36:47.84
parallel_collaboration,mission,,,,,,,,,,,,,,,m14,m18,,2026-01-01T08:11:28.99,2026-01-01T08:36:47.84
parallel_collaboration,mission,,,,,,,,,,,,,,,m14,m19,,2026-01-01T08:11:51.98,2026-01-01T08:36:47.84
parallel_collaboration,mission,,,,,,,,,,,,,,,m14,m2,,2026-01-01T08:08:44.17,2026-01-01T08:21:20.82
parallel_collaboration,mission,,,,,,,,,,,,,,,m14,m20,,2026-01-01T08:11:47.88,2026-01-01T08:36:47.84
parallel_collaboration,mission,,,,,,,,,,,,,,,m14,m3,,2026-01-01T08:08:44.17,2026-01-01T08:30:18.05
parallel_collaboration,mission,,,,,,,,,,,,,,,m14,m4,,2026-01-01T08:08:44.17,2026-01-01T08:27:43.25
parallel_collaboration,mission,,,,,,,,,,,,,,,m14,m5,,2026-01-01T08:08:44.17,2026-01-01T08:28:33.23
parallel_collaboration,mission,,,,,,,,,,,,,,,m14,m6,,2026-01-01T08:08:44.17,2026-01-01T08:31:48.69
parallel_collaboration,mission,,,,,,,,,,,,,,,m14,m7,,2026-01-01T08:08:44.17,2026-01-01T08:30:59.52
parallel_collaboration,mission,,,,,,,,,,,,,,,m14,m8,,2026-01-01T08:08:44.17,2026-01-01T08:32:57.27
parallel_collaboration,mission,,,,,,,,,,,,,,,m14,m9,,2026-01-01T08:08:44.17,2026-01-01T08:35:33.39
parallel_collaboration,mission,,,,,,,,,,,,,,,m15,m16,,2026-01-01T08:09:58.32,2026-01-01T08:41:56.63
parallel_collaboration,mission,,,,,,,,,,,,,,,m15,m17,,2026-01-01T08:11:04.59,2026-01-01T08:42:26.02
parallel_collaboration,mission,,,,,,,,,,,,,,,m15,m18,,2026-01-01T08:11:28.99,2026-01-01T08:42:26.02
parallel_collaboration,mission,,,,,,,,,,,,,,,m15,m19,,2026-01-01T08:11:51.98,2026-01-01T08:42:26.02
parallel_collaboration,mission,,,,,,,,,,,,,,,m15,m2,,2026-01-01T08:09:36.59,2026-01-01T08:21:20.82
parallel_collaboration,mission,,,,,,,,,,,,,,,m15,m20,,2026-01-01T08:11:47.88,2026-01-01T08:42:26.02
parallel_collaboration,mission,,,,,,,,,,,,,,,m15,m3,,2026-01-01T08:09:36.59,2026-01-01T08:30:18.05
parallel_collaboration,mission,,,,,,,,,,,,,,,m15,m4,,2026-01-01T08:09:36.59,2026-01-01T08:27:43.25
parallel_collaboration,mission,,,,,,,,,,,,,,,m15,m5,,2026-01-01T08:09:36.59,2026-01-01T08:28:33.23
parallel_collaboration,mission,,,,,,,,,,,,,,,m15,m6,,2026-01-01T08:09:36.59,2026-01-01T08:31:48.69
parallel_collaboration,mission,,,,,,,,,,,,,,,m15,m7,,2026-01-01T08:09:36.59,2026-01-01T08:30:59.52
parallel_collaboration,mission,,,,,,,,,,,,,,,m15,m8,,2026-01-01T08:09:36.59,2026-01-01T08:32:57.27
parallel_collaboration,mission,,,,,,,,,,,,,,,m15,m9,,2026-01-01T08:09:36.59,2026-01-01T08:35:33.39
parallel_collaboration,mission,,,,,,,,,,,,,,,m16,m17,,2026-01-01T08:11:04.59,2026-01-01T08:41:56.63
parallel_collaboration,mission,,,,,,,,,,,,,,,m16,m18,,2026-01-01T08:11:28.99,2026-01-01T08:41:56.63
parallel_collaboration,mission,,,,,,,,,,,,,,,m16,m19,,2026-01-01T08:11:51.98,2026-01-01T08:41:56.63
parallel_collaboration,mission,,,,,,,,,,,,,,,m16,m2,,2026-01-01T08:09:58.32,2026-01-01T08:21:20.82
parallel_collaboration,mission,,,,,,,,,,,,,,,m16,m20,,2026-01-01T08:11:47.88,2026-01-01T08:41:56.63
parallel_collaboration,mission,,,,,,,,,,,,,,,m16,m3,,2026-01-01T08:09:58.32,2026-01-01T08:30:18.05
parallel_collaboration,mission,,,,,,,,,,,,,,,m16,m4,,2026-01-01T08:09:58.32,2026-01-01T08:27:43.25
parallel_collaboration,mission,,,,,,,,,,,,,,,m16,m5,,2026-01-01T08:09:58.32,2026-01-01T08:28:33.23
parallel_collaboration,mission,,,,,,,,,,,,,,,m16,m6,,2026-01-01T08:09:58.32,2026-01-01T08:31:48.69
parallel_collaboration,mission,,,,,,,,,,,,,,,m16,m7,,2026-01-01T08:09:58.32,2026-01-01T08:30:59.52
parallel_collaboration,mission,,,,,,,,,,,,,,,m16,m8,,2026-01-01T08:09:58.32,2026-01-01T08:32:57.27
parallel_collaboration,mission,,,,,,,,,,,,,,,m16,m9,,2026-01-01T08:09:58.32,2026-01-01T08:35:33.39
parallel_collaboration,mission,,,,,,,,,,,,,,,m17,m18,,2026-01-01T08:11:28.99,2026-01-01T08:44:33.82
parallel_collaboration,mission,,,,,,,,,,,,,,,m17,m19,,2026-01-01T08:11:51.98,2026-01-01T08:44:33.82
parallel_collaboration,mission,,,,,,,,,,,,,,,m17,m2,,2026-01-01T08:11:04.59,2026-01-01T08:21:20.82
parallel_collaboration,mission,,,,,,,,,,,,,,,m17,m20,,2026-01-01T08:11:47.88,2026-01-01T08:43:54.25
parallel_collaboration,mission,,,,,,,,,,,,,,,m17,m3,,2026-01-01T08:11:04.59,2026-01-01T08:30:18.05
parallel_collaboration,mission,,,,,,,,,,,,,,,m17,m4,,2026-01-01T08:11:04.59,2026-01-01T08:27:43.25
parallel_collaboration,mission,,,,,,,,,,,,,,,m17,m5,,2026-01-01T08:11:04.59,2026-01-01T08:28:33.23
parallel_collaboration,mission,,,,,,,,,,,,,,,m17,m6,,2026-01-01T08:11:04.59,2026-01-01T08:31:48.69
parallel_collaboration,mission,,,,,,,,,,,,,,,m17,m7,,2026-01-01T08:11:04.59,2026-01-01T08:30:59.52
parallel_collaboration,mission,,,,,,,,,,,,,,,m17,m8,,2026-01-01T08:11:04.59,2026-01-01T08:32:57.27
parallel_collaboration,mission,,,,,,,,,,,,,,,m17,m9,,2026-01-01T08:11:04.59,2026-01-01T08:35:33.39
parallel_collaboration,mission,,,,,,,,,,,,,,,m18,m19,,2026-01-01T08:11:51.98,2026-01-01T08:45:32.41
parallel_collaboration,mission,,,,,,,,,,,,,,,m18,m2,,2026-01-01T08:11:28.99,2026-01-01T08:21:20.82
parallel_collaboration,mission,,,,,,,,,,,,,,,m18,m20,,2026-01-01T08:11:47.88,2026-01-01T08:43:54.25
parallel_collaboration,mission,,,,,,,,,,,,,,,m18,m3,,2026-01-01T08:11:28.99,2026-01-01T08:30:18.05
parallel_collaboration,mission,,,,,,,,,,,,,,,m18,m4,,2026-01-01T08:11:28.99,2026-01-01T08:27:43.25
parallel_collaboration,mission,,,,,,,,,,,,,,,m18,m5,,2026-01-01T08:11:28.99,2026-01-01T08:28:33.23
parallel_collaboration,mission,,,,,,,,,,,,,,,m18,m6,,2026-01-01T08:11:28.99,2026-01-01T08:31:48.69
parallel_collaboration,mission,,,,,,,,,,,,,,,m18,m7,,2026-01-01T08:11:28.99,2026-01-01T08:30:59.52
parallel_collaboration,mission,,,,,,,,,,,,,,,m18,m8,,2026-01-01T08:11:28.99,2026-01-01T08:32:57.27
parallel_collaboration,mission,,,,,,,,,,,,,,,m18,m9,,2026-01-01T08:11:28.99,2026-01-01T08:35:33.39
parallel_collaboration,mission,,,,,,,,,,,,,,,m19,m2,,2026-01-01T08:11:51.98,2026-01-01T08:21:20.82
parallel_collaboration,mission,,,,,,,,,,,,,,,m19,m20,,2026-01-01T08:11:51.98,2026-01-01T08:43:54.25
parallel_collaboration,mission,,,,,,,,,,,,,,,m19,m3,,2026-01-01T08:11:51.98,2026-01-01T08:30:18.05
parallel_collaboration,mission,,,,,,,,,,,,,,,m19,m4,,2026-01-01T08:11:51.98,2026-01-01T08:27:43.25
parallel_collaboration,mission,,,,,,,,,,,,,,,m19,m5,,2026-01-01T08:11:51.98,2026-01-01T08:28:33.23
parallel_collaboration,mission,,,,,,,,,,,,,,,m19,m6,,2026-01-01T08:11:51.98,2026-01-01T08:31:48.69
parallel_collaboration,mission,,,,,,,,,,,,,,,m19,m7,,2026-01-01T08:11:51.98,2026-01-01T08:30:59.52
parallel_collaboration,mission,,,,,,,,,,,,,,,m19,m8,,2026-01-01T08:11:51.98,2026-01-01T08:32:57.27
parallel_collaboration,mission,,,,,,,,,,,,,,,m19,m9,,2026-01-01T08:11:51.98,2026-01-01T08:35:33.39
parallel_collaboration,mission,,,,,,,,,,,,,,,m2,m20,,2026-01-01T08:11:47.88,2026-01-01T08:21:20.82
parallel_collaboration,mission,,,,,,,,,,,,,,,m2,m3,,2026-01-01T08:02:06.85,2026-01-01T08:21:20.82
parallel_collaboration,mission,,,,,,,,,,,,,,,m2,m4,,2026-01-01T08:01:31.92,2026-01-01T08:21:20.82
parallel_collaboration,mission,,,,,,,,,,,,,,,m2,m5,,2026-01-01T08:01:19.67,2026-01-01T08:21:20.82
parallel_collaboration,mission,,,,,,,,,,,,,,,m2,m6,,2026-01-01T08:03:37.02,2026-01-01T08:21:20.82
parallel_collaboration,mission,,,,,,,,,,,,,,,m2,m7,,2026-01-01T08:02:06.60,2026-01-01T08:21:20.82
parallel_collaboration,mission,,,,,,,,,,,,,,,m2,m8,,2026-01-01T08:04:43.79,2026-01-01T08:21:20.82
parallel_collaboration,mission,,,,,,,,,,,,,,,m2,m9,,2026-01-01T08:05:44.92,2026-01-01T08:21:20.82
parallel_collaboration,mission,,,,,,,,,,,,,,,m20,m3,,2026-01-01T08:11:47.88,2026-01-01T08:30:18.05
parallel_collaboration,mission,,,,,,,,,,,,,,,m20,m4,,2026-01-01T08:11:47.88,2026-01-01T08:27:43.25
parallel_collaboration,mission,,,,,,,,,,,,,,,m20,m5,,2026-01-01T08:11:47.88,2026-01-01T08:28:33.23
parallel_collaboration,mission,,,,,,,,,,,,,,,m20,m6,,2026-01-01T08:11:47.88,2026-01-01T08:31:48.69
parallel_collaboration,mission,,,,,,,,,,,,,,,m20,m7,,2026-01-01T08:11:47.88,2026-01-01T08:30:59.52
parallel_collaboration,mission,,,,,,,,,,,,,,,m20,m8,,2026-01-01T08:11:47.88,2026-01-01T08:32:57.27
parallel_collaboration,mission,,,,,,,,,,,,,,,m20,m9,,2026-01-01T08:11:47.88,2026-01-01T08:35:33.39
parallel_collaboration,mission,,,,,,,,,,,,,,,m3,m4,,2026-01-01T08:02:06.85,2026-01-01T08:27:43.25
parallel_collaboration,mission,,,,,,,,,,,,,,,m3,m5,,2026-01-01T08:02:06.85,2026-01-01T08:28:33.23
parallel_collaboration,mission,,,,,,,,,,,,,,,m3,m6,,2026-01-01T08:03:37.02,2026-01-01T08:30:18.05
parallel_collaboration,mission,,,,,,,,,,,,,,,m3,m7,,2026-01-01T08:02:06.85,2026-01-01T08:30:18.05
parallel_collaboration,mission,,,,,,,,,,,,,,,m3,m8,,2026-01-01T08:04:43.79,2026-01-01T08:30:18.05
parallel_collaboration,mission,,,,,,,,,,,,,,,m3,m9,,2026-01-01T08:05:44.92,2026-01-01T08:30:18.05
parallel_collaboration,mission,,,,,,,,,,,,,,,m4,m5,,2026-01-01T08:01:31.92,2026-01-01T08:27:43.25
parallel_collaboration,mission,,,,,,,,,,,,,,,m4,m6,,2026-01-01T08:03:37.02,2026-01-01T08:27:43.25
parallel_collaboration,mission,,,,,,,,,,,,,,,m4,m7,,2026-01-01T08:02:06.60,2026-01-01T08:27:43.25
parallel_collaboration,mission,,,,,,,,,,,,,,,m4,m8,,2026-01-01T08:04:43.79,2026-01-01T08:27:43.25
parallel_collaboration,mission,,,,,,,,,,,,,,,m4,m9,,2026-01-01T08:05:44.92,2026-01-01T08:27:43.25
parallel_collaboration,mission,,,,,,,,,,,,,,,m5,m6,,2026-01-01T08:03:37.02,2026-01-01T08:28:33.23
parallel_collaboration,mission,,,,,,,,,,,,,,,m5,m7,,2026-01-01T08:02:06.60,2026-01-01T08:28:33.23
parallel_collaboration,mission,,,,,,,,,,,,,,,m5,m8,,2026-01-01T08:04:43.79,2026-01-01T08:28:33.23
parallel_collaboration,mission,,,,,,,,,,,,,,,m5,m9,,2026-01-01T08:05:44.92,2026-01-01T08:28:33.23
parallel_collaboration,mission,,,,,,,,,,,,,,,m6,m7,,2026-01-01T08:03:37.02,2026-01-01T08:30:59.52
parallel_collaboration,mission,,,,,,,,,,,,,,,m6,m8,,2026-01-01T08:04:43.79,2026-01-01T08:31:48.69
parallel_collaboration,mission,,,,,,,,,,,,,,,m6,m9,,2026-01-01T08:05:44.92,2026-01-01T08:31:48.69
parallel_collaboration,mission,,,,,,,,,,,,,,,m7,m8,,2026-01-01T08:04:43.79,2026-01-01T08:30:59.52
parallel_collaboration,mission,,,,,,,,,,,,,,,m7,m9,,2026-01-01T08:05:44.92,2026-01-01T08:30:59.52
parallel_collaboration,mission,,,,,,,,,,,,,,,m8,m9,,2026-01-01T08:05:44.92,2026-01-01T08:32:57.27
parallel_collaboration,segment,,,,,,,,,,,,,,,m10_s1,m10_s2,m10,2026-01-01T08:13:46.67,2026-01-01T08:28:03.44
parallel_collaboration,segment,,,,,,,,,,,,,,,m10_s1,m10_s3,m10,2026-01-01T08:15:09.06,2026-01-01T08:28:03.44
parallel_collaboration,segment,,,,,,,,,,,,,,,m10_s2,m10_s3,m10,2026-01-01T08:15:09.06,2026-01-01T08:29:02.33
parallel_collaboration,segment,,,,,,,,,,,,,,,m11_s1,m11_s2,m11,2026-01-01T08:16:54.34,2026-01-01T08:30:38.32
parallel_collaboration,segment,,,,,,,,,,,,,,,m11_s1,m11_s3,m11,2026-01-01T08:16:54.34,2026-01-01T08:31:25.66
parallel_collaboration,segment,,,,,,,,,,,,,,,m11_s2,m11_s3,m11,2026-01-01T08:16:31.32,2026-01-01T08:30:38.32
parallel_collaboration,segment,,,,,,,,,,,,,,,m12_s1,m12_s2,m12,2026-01-01T08:18:28.65,2026-01-01T08:30:32.17
parallel_collaboration,segment,,,,,,,,,,,,,,,m12_s1,m12_s3,m12,2026-01-01T08:19:27.00,2026-01-01T08:30:32.17
parallel_collaboration,segment,,,,,,,,,,,,,,,m12_s2,m12_s3,m12,2026-01-01T08:19:27.00,2026-01-01T08:33:34.58
parallel_collaboration,segment,,,,,,,,,,,,,,,m13_s1,m13_s2,m13,2026-01-01T08:18:23.53,2026-01-01T08:32:50.29
parallel_collaboration,segment,,,,,,,,,,,,,,,m13_s1,m13_s3,m13,2026-01-01T08:17:51.21,2026-01-01T08:34:15.91
parallel_collaboration,segment,,,,,,,,,,,,,,,m13_s2,m13_s3,m13,2026-01-01T08:18:23.53,2026-01-01T08:32:50.29
parallel_collaboration,segment,,,,,,,,,,,,,,,m14_s1,m14_s2,m14,2026-01-01T08:18:50.17,2026-01-01T08:32:58.04
parallel_collaboration,segment,,,,,,,,,,,,,,,m14_s1,m14_s3,m14,2026-01-01T08:19:17.69,2026-01-01T08:32:58.04
parallel_collaboration,segment,,,,,,,,,,,,,,,m14_s2,m14_s3,m14,2026-01-01T08:19:17.69,2026-01-01T08:33:46.76
parallel_collaboration,segment,,,,,,,,,,,,,,,m15_s1,m15_s2,m15,2026-01-01T08:19:59.76,2026-01-01T08:35:24.18
parallel_collaboration,segment,,,,,,,,,,,,,,,m15_s1,m15_s3,m15,2026-01-01T08:21:51.03,2026-01-01T08:36:54.83
parallel_collaboration,segment,,,,,,,,,,,,,,,m15_s2,m15_s3,m15,2026-01-01T08:21:51.03,2026-01-01T08:35:24.18
parallel_collaboration,segment,,,,,,,,,,,,,,,m16_s1,m16_s2,m16,2026-01-01T08:23:41.98,2026-01-01T08:37:45.97
parallel_collaboration,segment,,,,,,,,,,,,,,,m16_s1,m16_s3,m16,2026-01-01T08:23:41.98,2026-01-01T08:35:46.55
parallel_collaboration,segment,,,,,,,,,,,,,,,m16_s2,m16_s3,m16,2026-01-01T08:20:47.96,2026-01-01T08:35:46.55
parallel_collaboration,segment,,,,,,,,,,,,,,,m17_s1,m17_s2,m17,2026-01-01T08:24:30.09,2026-01-01T08:39:06.76
parallel_collaboration,segment,,,,,,,,,,,,,,,m17_s1,m17_s3,m17,2026-01-01T08:24:30.09,2026-01-01T08:41:00.36
parallel_collaboration,segment,,,,,,,,,,,,,,,m17_s2,m17_s3,m17,2026-01-01T08:22:34.84,2026-01-01T08:39:06.76
parallel_collaboration,segment,,,,,,,,,,,,,,,m18_s1,m18_s2,m18,2026-01-01T08:25:10.11,2026-01-01T08:40:46.60
parallel_collaboration,segment,,,,,,,,,,,,,,,m18_s1,m18_s3,m18,2026-01-01T08:25:10.11,2026-01-01T08:39:31.70
parallel_collaboration,segment,,,,,,,,,,,,,,,m18_s2,m18_s3,m18,2026-01-01T08:24:42.03,2026-01-01T08:39:31.70
parallel_collaboration,segment,,,,,,,,,,,,,,,m19_s1,m19_s2,m19,2026-01-01T08:27:21.55,2026-01-01T08:42:27.00
parallel_collaboration,segment,,,,,,,,,,,,,,,m19_s1,m19_s3,m19,2026-01-01T08:27:21.55,2026-01-01T08:44:23.30
parallel_collaboration,segment,,,,,,,,,,,,,,,m19_s2,m19_s3,m19,2026-01-01T08:26:28.19,2026-01-01T08:42:27.00
parallel_collaboration,segment,,,,,,,,,,,,,,,m1_s1,m1_s2,m1,2026-01-01T08:02:46.25,2026-01-01T08:03:59.99
parallel_collaboration,segment,,,,,,,,,,,,,,,m1_s1,m1_s3,m1,2026-01-01T08:03:12.29,2026-01-01T08:05:27.68
parallel_collaboration,segment,,,,,,,,,,,,,,,m1_s2,m1_s3,m1,2026-01-01T08:03:12.29,2026-01-01T08:03:59.99
parallel_collaboration,segment,,,,,,,,,,,,,,,m20_s1,m20_s2,m20,2026-01-01T08:25:36.22,2026-01-01T08:40:01.70
parallel_collaboration,segment,,,,,,,,,,,,,,,m20_s1,m20_s3,m20,2026-01-01T08:25:48.94,2026-01-01T08:40:01.70
parallel_collaboration,segment,,,,,,,,,,,,,,,m20_s2,m20_s3,m20,2026-01-01T08:25:48.94,2026-01-01T08:41:22.13
parallel_collaboration,segment,,,,,,,,,,,,,,,m2_s1,m2_s2,m2,2026-01-01T08:04:28.13,2026-01-01T08:07:21.93
parallel_collaboration,segment,,,,,,,,,,,,,,,m2_s1,m2_s3,m2,2026-01-01T08:04:28.13,2026-01-01T08:06:10.98
parallel_collaboration,segment,,,,,,,,,,,,,,,m2_s2,m2_s3,m2,2026-01-01T08:04:22.45,2026-01-01T08:06:10.98
parallel_collaboration,segment,,,,,,,,,,,,,,,m3_s1,m3_s2,m3,2026-01-01T08:09:30.69,2026-01-01T08:16:29.76
parallel_collaboration,segment,,,,,,,,,,,,,,,m3_s1,m3_s3,m3,2026-01-01T08:08:14.51,2026-01-01T08:19:39.47
parallel_collaboration,segment,,,,,,,,,,,,,,,m3_s2,m3_s3,m3,2026-01-01T08:09:30.69,2026-01-01T08:16:29.76
parallel_collaboration,segment,,,,,,,,,,,,,,,m4_s1,m4_s2,m4,2026-01-01T08:07:33.45,2026-01-01T08:09:07.59
parallel_collaboration,segment,,,,,,,,,,,,,,,m4_s1,m4_s3,m4,2026-01-01T08:06:31.86,2026-01-01T08:09:07.59
parallel_collaboration,segment,,,,,,,,,,,,,,,m4_s2,m4_s3,m4,2026-01-01T08:07:33.45,2026-01-01T08:11:27.38
parallel_collaboration,segment,,,,,,,,,,,,,,,m5_s1,m5_s2,m5,2026-01-01T08:05:49.16,2026-01-01T08:07:58.54
parallel_collaboration,segment,,,,,,,,,,,,,,,m5_s1,m5_s3,m5,2026-01-01T08:05:49.16,2026-01-01T08:14:52.59
parallel_collaboration,segment,,,,,,,,,,,,,,,m5_s2,m5_s3,m5,2026-01-01T08:05:33.01,2026-01-01T08:07:58.54
parallel_collaboration,segment,,,,,,,,,,,,,,,m6_s1,m6_s2,m6,2026-01-01T08:13:36.20,2026-01-01T08:26:38.80
parallel_collaboration,segment,,,,,,,,,,,,,,,m6_s1,m6_s3,m6,2026-01-01T08:13:36.20,2026-01-01T08:21:24.11
parallel_collaboration,segment,,,,,,,,,,,,,,,m6_s2,m6_s3,m6,2026-01-01T08:12:23.58,2026-01-01T08:21:24.11
parallel_collaboration,segment,,,,,,,,,,,,,,,m7_s1,m7_s2,m7,2026-01-01T08:10:01.55,2026-01-01T08:12:54.96
parallel_collaboration,segment,,,,,,,,,,,,,,,m7_s1,m7_s3,m7,2026-01-01T08:10:06.49,2026-01-01T08:23:44.21
parallel_collaboration,segment,,,,,,,,,,,,,,,m7_s2,m7_s3,m7,2026-01-01T08:10:06.49,2026-01-01T08:12:54.96
parallel_collaboration,segment,,,,,,,,,,,,,,,m8_s1,m8_s2,m8,2026-01-01T08:13:36.99,2026-01-01T08:26:54.78
parallel_collaboration,segment,,,,,,,,,,,,,,,m8_s1,m8_s3,m8,2026-01-01T08:13:36.99,2026-01-01T08:22:12.36
parallel_collaboration,segment,,,,,,,,,,,,,,,m8_s2,m8_s3,m8,2026-01-01T08:12:06.33,2026-01-01T08:22:12.36
parallel_collaboration,segment,,,,,,,,,,,,,,,m9_s1,m9_s2,m9,2026-01-01T08:15:27.29,2026-01-01T08:29:29.03
parallel_collaboration,segment,,,,,,,,,,,,,,,m9_s1,m9_s3,m9,2026-01-01T08:15:27.29,2026-01-01T08:31:45.45
parallel_collaboration,segment,,,,,,,,,,,,,,,m9_s2,m9_s3,m9,2026-01-01T08:14:54.17,2026-01-01T08:29:29.03
