event_id,event_type,activity,start_time,end_time,robot_id,mission_id,segment_id
e140,Task,place,2026-08-28T10:07:00.048516,2026-08-28T10:07:04.056257,robot2,m4,s1
e141,Control,localize,2026-08-28T10:07:06.489054,2026-08-28T10:07:11.494701,robot2,m8,s5
e142,Task,pick,2026-08-28T10:07:11.496351,2026-08-28T10:07:16.501261,robot2,m8,s5
e143,Task,move_to,2026-08-28T10:07:16.503138,2026-08-28T10:07:24.993535,robot2,m8,s5
e144,Control,localize,2026-08-28T10:07:24.996212,2026-08-28T10:07:30.003904,robot2,m8,s5
e145,Task,place,2026-08-28T10:07:30.006953,2026-08-28T10:07:35.015654,robot2,m8,s5
e146,Control,move_to,2026-08-28T10:07:35.466316,2026-08-28T10:07:47.471003,robot2,m4,s3
e147,Control,localize,2026-08-28T10:07:47.472981,2026-08-28T10:07:52.482341,robot2,m4,s3
e148,Task,pick,2026-08-28T10:07:52.484092,2026-08-28T10:07:57.488324,robot2,m4,s3
e149,Task,move_to,2026-08-28T10:07:57.489465,2026-08-28T10:08:05.978694,robot2,m4,s3
e150,Control,localize,2026-08-28T10:08:05.981806,2026-08-28T10:08:10.985918,robot2,m4,s3
e151,Task,place,2026-08-28T10:08:10.987336,2026-08-28T10:08:15.994079,robot2,m4,s3
e152,Control,move_to,2026-08-28T10:08:16.471679,2026-08-28T10:08:22.799716,robot2,m6,s3
e153,Control,localize,2026-08-28T10:08:22.800271,2026-08-28T10:08:27.804967,robot2,m6,s3
e154,Task,pick,2026-08-28T10:08:27.806680,2026-08-28T10:08:32.811980,robot2,m6,s3
e155,Task,move_to,2026-08-28T10:08:32.814642,2026-08-28T10:08:41.305009,robot2,m6,s3
e156,Control,localize,2026-08-28T10:08:41.310321,2026-08-28T10:08:46.315174,robot2,m6,s3
e157,Task,place,2026-08-28T10:08:46.316333,2026-08-28T10:08:51.322181,robot2,m6,s3
e158,Control,localize,2026-08-28T10:08:51.479727,2026-08-28T10:08:56.485058,robot2,m6,s2
e159,Task,pick,2026-08-28T10:08:56.485947,2026-08-28T10:08:59.491923,robot2,m6,s2
e160,Task,move_to,2026-08-28T10:08:59.495505,2026-08-28T10:09:07.986402,robot2,m6,s2
e161,Control,localize,2026-08-28T10:09:07.988958,2026-08-28T10:09:12.995110,robot2,m6,s2
e162,Task,place,2026-08-28T10:09:12.997360,2026-08-28T10:09:16.004894,robot2,m6,s2
e163,Control,undock,2026-08-28T10:01:18.480119,2026-08-28T10:01:22.483912,robot3,m3,s1
e164,Control,move_to,2026-08-28T10:01:22.485527,2026-08-28T10:01:33.261437,robot3,m3,s1
e165,Control,localize,2026-08-28T10:01:33.262589,2026-08-28T10:01:38.265486,robot3,m3,s1
e166,Task,pick,2026-08-28T10:01:38.266363,2026-08-28T10:01:42.269271,robot3,m3,s1
e167,Task,move_to,2026-08-28T10:01:42.270661,2026-08-28T10:01:50.759657,robot3,m3,s1
e168,Control,localize,2026-08-28T10:01:50.761181,2026-08-28T10:01:55.765492,robot3,m3,s1
e169,Task,place,2026-08-28T10:01:55.766847,2026-08-28T10:01:59.771864,robot3,m3,s1
e170,Control,move_to,2026-08-28T10:02:00.485365,2026-08-28T10:02:06.488449,robot3,m5,s2
e171,Control,localize,2026-08-28T10:02:06.489054,2026-08-28T10:02:11.490631,robot3,m5,s2
e172,Task,pick,2026-08-28T10:02:11.491248,2026-08-28T10:02:14.494229,robot3,m5,s2
e173,Task,move_to,2026-08-28T10:02:14.497198,2026-08-28T10:02:14.499591,robot3,m5,s2
e174,Control,localize,2026-08-28T10:02:14.501351,2026-08-28T10:02:19.505394,robot3,m5,s2
e175,Task,place,2026-08-28T10:02:19.506552,2026-08-28T10:02:22.511425,robot3,m5,s2
e176,Control,localize,2026-08-28T10:02:23.458992,2026-08-28T10:02:28.464264,robot3,m1,s1
e177,Task,pick,2026-08-28T10:02:28.465910,2026-08-28T10:02:36.471013,robot3,m1,s1
e178,Task,move_to,2026-08-28T10:02:36.474213,2026-08-28T10:02:44.965042,robot3,m1,s1
